"Datasheets","Image","Digi-Key Part Number","Manufacturer Part Number","Manufacturer","Description","Quantity Available","Factory Stock","Unit Price (EUR)","@ qty","Minimum Quantity","Packaging","Series","Type","Material - Core","Inductance","Tolerance","Current Rating","Current - Saturation","Shielding","DC Resistance (DCR)","Q @ Freq","Frequency - Self Resonant","Operating Temperature","Frequency - Test","Mounting Type","Package / Case","Size / Dimension","Height - Seated (Max)","Supplier Device Package"
"http://product.tdk.com/inductor/ind/en/documents/inductor_commercial_power_mlp_en.pdf","-","445-15721-1-ND","MLP2012V4R7MT0S1","TDK Corporation","INDUCTOR POWER 4.7UH 20% SMD",7930,0,"0.29000",0,1,"Cut Tape (CT)","MLP","Multilayer","Ferrite","4.7µH","±20%","600mA","-","Unshielded","400 mOhm","-","-","-40°C ~ 125°C","2MHz","Surface Mount","0805 (2012 Metric)","0.079"" L x 0.049"" W (2.00mm x 1.25mm)","0.039"" (1.00mm)","0805 (2012 Metric)"
"http://www.tdk.co.jp/tefe02/e533_mlz.pdf","http://media.digikey.com/Renders/TDK%20Renders/0805-MLZ.jpg","445-6401-1-ND","MLZ2012M4R7WT000","TDK Corporation","INDUCTOR MULTILAYER 4.7UH 0805",2049,0,"0.11000",0,1,"Cut Tape (CT)","MLZ","Multilayer","Ferrite","4.7µH","±20%","400mA (AC)","180mA","Shielded","300 mOhm","-","70MHz","-55°C ~ 125°C","2MHz","Surface Mount","0805 (2012 Metric)","0.079"" L x 0.049"" W (2.00mm x 1.25mm)","0.041"" (1.05mm)","0805 (2012 Metric)"
"http://product.tdk.com/inductor/ind/en/documents/inductor_automotive_decoupling_mlz_en.pdf","-","445-16383-1-ND","MLZ2012N4R7LTD25","TDK Corporation","INDUCTOR MULTILAYER 2012",0,0,"0.14000",0,1,"Cut Tape (CT)","MLZ","Multilayer","Ferrite","4.7µH","±20%","600mA","130mA","Shielded","234 mOhm Max","-","-","-55°C ~ 125°C","2MHz","Surface Mount","0805 (2012 Metric)","0.079"" L x 0.049"" W (2.00mm x 1.25mm)","0.041"" (1.05mm)","0805 (2012 Metric)"
"http://media.digikey.com/pdf/Data%20Sheets/TDK%20PDFs/GLCR2012.pdf","http://media.digikey.com/Renders/TDK%20Renders/0805-GLCR.jpg","445-3626-1-ND","GLCR2012T4R7M-HC","TDK Corporation","INDUCTOR 4.7UH 225MA 20% 0805",1,0,"0.19000",0,1,"Cut Tape (CT)","GLCR","Wirewound","-","4.7µH","±20%","500mA","225mA","Shielded","290 mOhm","-","-","-40°C ~ 105°C","-","Surface Mount","0805 (2012 Metric)","0.079"" L x 0.049"" W (2.00mm x 1.25mm)","0.053"" (1.35mm)","0805 (2012 Metric)"
"http://media.digikey.com/pdf/Data%20Sheets/TDK%20PDFs/GLF,GLC%20Series.pdf","http://media.digikey.com/photos/TDK%20Photos/GLCR2012T1R0M-HC.jpg","445-3158-1-ND","GLF2012T4R7M","TDK Corporation","INDUCTOR 4.7UH 200MA 20% 0805",0,0,"Call",0,1,"Cut Tape (CT)","GLF","Wirewound","-","4.7µH","±20%","450mA","120mA","Shielded","240 mOhm","-","-","-40°C ~ 105°C","-","Surface Mount","0805 (2012 Metric)","0.079"" L x 0.049"" W (2.00mm x 1.25mm)","0.053"" (1.35mm)","0805 (2012 Metric)"
"http://media.digikey.com/pdf/Data%20Sheets/TDK%20PDFs/GLFR2012.pdf","http://media.digikey.com/Renders/TDK%20Renders/0805-GLCR.jpg","445-3613-1-ND","GLFR2012T4R7M-LR","TDK Corporation","INDUCTOR 4.7UH 140MA 20% 0805",0,0,"Call",0,1,"Cut Tape (CT)","GLFR","Wirewound","-","4.7µH","±20%","600mA","140mA","Shielded","200 mOhm","-","-","-40°C ~ 105°C","-","Surface Mount","0805 (2012 Metric)","0.079"" L x 0.049"" W (2.00mm x 1.25mm)","0.053"" (1.35mm)","0805 (2012 Metric)"
"http://media.digikey.com/pdf/Data%20Sheets/TDK%20PDFs/GLF,GLC%20Series.pdf","http://media.digikey.com/photos/TDK%20Photos/GLCR2012T1R0M-HC.jpg","445-3620-1-ND","GLF201208T4R7M","TDK Corporation","INDUCTOR 4.7UH 160MA 20% 0805",0,0,"Call",0,1,"Cut Tape (CT)","GLF","Wirewound","-","4.7µH","±20%","300mA","160mA","Shielded","740 mOhm","-","-","-40°C ~ 105°C","-","Surface Mount","0805 (2012 Metric)","0.079"" L x 0.049"" W (2.00mm x 1.25mm)","0.053"" (1.35mm)","0805 (2012 Metric)"
"http://www.tdk.co.jp/tefe02/e511_mlf_02.pdf","http://media.digikey.com/photos/TDK%20Photos/MLF2012%20SERIES.jpg","445-1056-1-ND","MLF2012E5R6KT000","TDK Corporation","INDUCTOR MULTILAYER 5.6UH 0805",10076,0,"0.16000",0,1,"Cut Tape (CT)","MLF","Multilayer","Ferrite","5.6µH","±10%","15mA","-","Shielded","600 mOhm Max","50 @ 4MHz","45MHz","-40°C ~ 85°C","4MHz","Surface Mount","0805 (2012 Metric)","0.079"" L x 0.049"" W (2.00mm x 1.25mm)","0.057"" (1.45mm)","0805 (2012 Metric)"
"http://www.tdk.co.jp/tefe02/e511_mlf_02.pdf","http://media.digikey.com/photos/TDK%20Photos/MLF2012%20SERIES.jpg","445-8997-1-ND","MLF2012E5R6M","TDK Corporation","INDUCTOR MULTILAYER 5.6UH 0805",3476,0,"0.14000",0,1,"Cut Tape (CT)","MLF","Multilayer","Ferrite","5.6µH","±20%","15mA","-","Shielded","600 mOhm Max","50 @ 4MHz","45MHz","-40°C ~ 85°C","4MHz","Surface Mount","0805 (2012 Metric)","0.079"" L x 0.049"" W (2.00mm x 1.25mm)","0.057"" (1.45mm)","0805 (2012 Metric)"
"http://www.tdk.co.jp/tefe02/e533_mlz.pdf","http://media.digikey.com/Renders/TDK%20Renders/0805-MLZ.jpg","445-6761-1-ND","MLZ2012N6R8LT000","TDK Corporation","INDUCTOR MULTILAYER 6.8UH 0805",11159,0,"0.11000",0,1,"Cut Tape (CT)","MLZ","Multilayer","Ferrite","6.8µH","±20%","550mA","110mA","Shielded","250 mOhm","-","60MHz","-55°C ~ 125°C","2MHz","Surface Mount","0805 (2012 Metric)","0.079"" L x 0.049"" W (2.00mm x 1.25mm)","0.057"" (1.45mm)","0805 (2012 Metric)"
"http://www.tdk.co.jp/tefe02/e511_mlf_02.pdf","http://media.digikey.com/photos/TDK%20Photos/MLF2012%20SERIES.jpg","445-1057-1-ND","MLF2012E6R8KT000","TDK Corporation","INDUCTOR MULTILAYER 6.8UH 0805",4000,0,"0.16000",0,1,"Cut Tape (CT)","MLF","Multilayer","Ferrite","6.8µH","±10%","15mA","-","Shielded","650 mOhm Max","50 @ 4MHz","40MHz","-40°C ~ 85°C","4MHz","Surface Mount","0805 (2012 Metric)","0.079"" L x 0.049"" W (2.00mm x 1.25mm)","0.057"" (1.45mm)","0805 (2012 Metric)"
"http://www.tdk.co.jp/tefe02/e511_mlf_02.pdf","http://media.digikey.com/photos/TDK%20Photos/MLF2012%20SERIES.jpg","445-8998-1-ND","MLF2012E6R8M","TDK Corporation","INDUCTOR MULTILAYER 6.8UH 0805",3616,0,"0.14000",0,1,"Cut Tape (CT)","MLF","Multilayer","Ferrite","6.8µH","±20%","15mA","-","Shielded","650 mOhm Max","50 @ 4MHz","40MHz","-40°C ~ 85°C","4MHz","Surface Mount","0805 (2012 Metric)","0.079"" L x 0.049"" W (2.00mm x 1.25mm)","0.057"" (1.45mm)","0805 (2012 Metric)"
"http://product.tdk.com/inductor/ind/en/documents/inductor_decoupling_mlz_en.pdf","-","445-15750-1-ND","MLZ2012M6R8HT000","TDK Corporation","INDUCTOR 6.8UH 20% 0805",3769,0,"0.12000",0,1,"Cut Tape (CT)","MLZ","Multilayer","Ferrite","6.8µH","±20%","350mA","220mA","Shielded","400 mOhm","-","-","-","-","Surface Mount","0805 (2012 Metric)","0.079"" L x 0.049"" W (2.00mm x 1.25mm)","0.057"" (1.45mm)","0805 (2012 Metric)"
"http://www.tdk.co.jp/tefe02/e533_mlz.pdf","http://media.digikey.com/Renders/TDK%20Renders/0805-MLZ.jpg","445-6402-1-ND","MLZ2012M6R8WT000","TDK Corporation","INDUCTOR MULTILAYER 6.8UH 0805",1245,0,"0.11000",0,1,"Cut Tape (CT)","MLZ","Multilayer","Ferrite","6.8µH","±20%","350mA","220mA","Shielded","400 mOhm","-","60MHz","-55°C ~ 125°C","2MHz","Surface Mount","0805 (2012 Metric)","0.079"" L x 0.049"" W (2.00mm x 1.25mm)","0.057"" (1.45mm)","0805 (2012 Metric)"
"http://product.tdk.com/inductor/ind/en/documents/inductor_automotive_decoupling_mlz_en.pdf","-","445-16384-1-ND","MLZ2012N6R8LTD25","TDK Corporation","INDUCTOR MULTILAYER 2012",0,0,"0.14000",0,1,"Cut Tape (CT)","MLZ","Multilayer","Ferrite","6.8µH","±20%","550mA","110mA","Shielded","325 mOhm Max","-","-","-55°C ~ 125°C","110MHz","Surface Mount","0805 (2012 Metric)","0.079"" L x 0.049"" W (2.00mm x 1.25mm)","0.041"" (1.05mm)","0805 (2012 Metric)"
"http://www.tdk.co.jp/tefe02/e511_mlf_02.pdf","http://media.digikey.com/photos/TDK%20Photos/MLF2012%20SERIES.jpg","445-8999-1-ND","MLF2012E8R2M","TDK Corporation","INDUCTOR MULTILAYER 8.2UH 0805",9403,0,"0.14000",0,1,"Cut Tape (CT)","MLF","Multilayer","Ferrite","8.2µH","±20%","15mA","-","Shielded","700 mOhm Max","50 @ 4MHz","35MHz","-40°C ~ 85°C","4MHz","Surface Mount","0805 (2012 Metric)","0.079"" L x 0.049"" W (2.00mm x 1.25mm)","0.057"" (1.45mm)","0805 (2012 Metric)"
"http://www.tdk.co.jp/tefe02/e533_mlz.pdf","http://media.digikey.com/Renders/TDK%20Renders/0805-MLZ.jpg","445-6396-1-ND","MLZ2012M100WT000","TDK Corporation","INDUCTOR MULTILAYER 10UH 0805",90535,0,"0.11000",0,1,"Cut Tape (CT)","MLZ","Multilayer","Ferrite","10µH","±20%","350mA","200mA","Shielded","470 mOhm","-","50MHz","-55°C ~ 125°C","2MHz","Surface Mount","0805 (2012 Metric)","0.079"" L x 0.049"" W (2.00mm x 1.25mm)","0.057"" (1.45mm)","0805 (2012 Metric)"
"http://www.tdk.co.jp/tefe02/e533_mlz_h.pdf","http://media.digikey.com/Renders/TDK%20Renders/0805-MLZ.jpg","445-8656-1-ND","MLZ2012M100HT000","TDK Corporation","INDUCTOR MULTILAYER 10UH 0805",9220,0,"0.12000",0,1,"Cut Tape (CT)","MLZ","Multilayer","Ferrite","10µH","±20%","300mA","200mA","Shielded","680 mOhm","-","40MHz","-55°C ~ 125°C","2MHz","Surface Mount","0805 (2012 Metric)","0.079"" L x 0.049"" W (2.00mm x 1.25mm)","0.057"" (1.45mm)","0805 (2012 Metric)"
"http://www.tdk.co.jp/tefe02/e511_mlf_02.pdf","http://media.digikey.com/photos/TDK%20Photos/MLF2012%20SERIES.jpg","445-1059-1-ND","MLF2012E100KT000","TDK Corporation","INDUCTOR MULTILAYER 10UH 0805",3707,0,"0.16000",0,1,"Cut Tape (CT)","MLF","Multilayer","Ferrite","10µH","±10%","15mA","-","Shielded","800 mOhm Max","50 @ 2MHz","30MHz","-40°C ~ 85°C","2MHz","Surface Mount","0805 (2012 Metric)","0.079"" L x 0.049"" W (2.00mm x 1.25mm)","0.057"" (1.45mm)","0805 (2012 Metric)"
"http://www.tdk.co.jp/tefe02/e511_mlf_02.pdf","http://media.digikey.com/photos/TDK%20Photos/MLF2012%20SERIES.jpg","445-8995-1-ND","MLF2012E100M","TDK Corporation","INDUCTOR MULTILAYER 10UH 0805",2963,0,"0.14000",0,1,"Cut Tape (CT)","MLF","Multilayer","Ferrite","10µH","±20%","15mA","-","Shielded","800 mOhm Max","50 @ 2MHz","30MHz","-40°C ~ 85°C","2MHz","Surface Mount","0805 (2012 Metric)","0.079"" L x 0.049"" W (2.00mm x 1.25mm)","0.057"" (1.45mm)","0805 (2012 Metric)"
"http://product.tdk.com/inductor/ind/en/documents/inductor_automotive_decoupling_mlz_en.pdf","-","445-16376-1-ND","MLZ2012N100LTD25","TDK Corporation","INDUCTOR MULTILAYER 2012",4000,0,"0.14000",0,1,"Cut Tape (CT)","MLZ","Multilayer","Ferrite","10µH","±20%","500mA","110mA","Shielded","390 mOhm Max","-","-","-55°C ~ 125°C","2MHz","Surface Mount","0805 (2012 Metric)","0.079"" L x 0.049"" W (2.00mm x 1.25mm)","0.041"" (1.05mm)","0805 (2012 Metric)"
"-","http://media.digikey.com/Renders/TDK%20Renders/0805-MLZ.jpg","445-3170-1-ND","MLZ2012E100M","TDK Corporation","INDUCTOR MULTILAYER 10UH 0805",554,0,"0.10000",0,1,"Cut Tape (CT)","MLZ","Multilayer","Ferrite","10µH","±20%","60mA","-","Shielded","400 mOhm","-","30MHz","-55°C ~ 125°C","2MHz","Surface Mount","0805 (2012 Metric)","0.079"" L x 0.049"" W (2.00mm x 1.25mm)","0.057"" (1.45mm)","0805 (2012 Metric)"
"http://www.tdk.co.jp/tefe02/e533_mlz.pdf","http://media.digikey.com/Renders/TDK%20Renders/0805-MLZ.jpg","445-6762-1-ND","MLZ2012N100LT000","TDK Corporation","INDUCTOR MULTILAYER 10UH 0805",945,0,"0.11000",0,1,"Cut Tape (CT)","MLZ","Multilayer","Ferrite","10µH","±20%","500mA","110mA","Shielded","300 mOhm","-","50MHz","-55°C ~ 125°C","2MHz","Surface Mount","0805 (2012 Metric)","0.079"" L x 0.049"" W (2.00mm x 1.25mm)","0.057"" (1.45mm)","0805 (2012 Metric)"
"http://media.digikey.com/pdf/Data%20Sheets/TDK%20PDFs/GLF,GLC%20Series.pdf","http://media.digikey.com/photos/TDK%20Photos/GLCR2012T1R0M-HC.jpg","445-3159-1-ND","GLF2012T100K","TDK Corporation","INDUCTOR 10UH 140MA 10% 0805",0,0,"Call",0,1,"Cut Tape (CT)","GLF","Wirewound","-","10µH","±10%","360mA","100mA","Shielded","360 mOhm","-","-","-40°C ~ 105°C","-","Surface Mount","0805 (2012 Metric)","0.079"" L x 0.049"" W (2.00mm x 1.25mm)","0.053"" (1.35mm)","0805 (2012 Metric)"
"http://media.digikey.com/pdf/Data%20Sheets/TDK%20PDFs/GLFR2012.pdf","http://media.digikey.com/Renders/TDK%20Renders/0805-GLCR.jpg","445-3614-1-ND","GLFR2012T100M-LR","TDK Corporation","INDUCTOR 10UH 100MA 20% 0805",0,0,"Call",0,1,"Cut Tape (CT)","GLFR","Wirewound","-","10µH","±20%","500mA","100mA","Shielded","300 mOhm","-","-","-40°C ~ 105°C","-","Surface Mount","0805 (2012 Metric)","0.079"" L x 0.049"" W (2.00mm x 1.25mm)","0.053"" (1.35mm)","0805 (2012 Metric)"
"http://media.digikey.com/pdf/Data%20Sheets/TDK%20PDFs/GLF,GLC%20Series.pdf","http://media.digikey.com/photos/TDK%20Photos/GLCR2012T1R0M-HC.jpg","445-3621-1-ND","GLF201208T100M","TDK Corporation","INDUCTOR 10UH 130MA 20% 0805",0,0,"Call",0,1,"Cut Tape (CT)","GLF","Wirewound","-","10µH","±20%","250mA","130mA","Shielded","1.1 Ohm","-","-","-40°C ~ 105°C","-","Surface Mount","0805 (2012 Metric)","0.079"" L x 0.049"" W (2.00mm x 1.25mm)","0.053"" (1.35mm)","0805 (2012 Metric)"
"http://media.digikey.com/pdf/Data%20Sheets/TDK%20PDFs/GLCR2012.pdf","http://media.digikey.com/Renders/TDK%20Renders/0805-GLCR.jpg","445-3627-1-ND","GLCR2012T100M-HC","TDK Corporation","INDUCTOR 10UH 155MA 20% 0805",0,0,"Call",0,1,"Cut Tape (CT)","GLCR","Wirewound","-","10µH","±20%","380mA","155mA","Shielded","500 mOhm","-","-","-40°C ~ 105°C","-","Surface Mount","0805 (2012 Metric)","0.079"" L x 0.049"" W (2.00mm x 1.25mm)","0.053"" (1.35mm)","0805 (2012 Metric)"
"http://www.tdk.co.jp/tefe02/e511_mlf_02.pdf","http://media.digikey.com/photos/TDK%20Photos/MLF2012%20SERIES.jpg","445-1060-1-ND","MLF2012E120KT000","TDK Corporation","INDUCTOR MULTILAYER 12UH 0805",20707,0,"0.16000",0,1,"Cut Tape (CT)","MLF","Multilayer","Ferrite","12µH","±10%","15mA","-","Shielded","900 mOhm Max","50 @ 2MHz","25MHz","-40°C ~ 85°C","2MHz","Surface Mount","0805 (2012 Metric)","0.079"" L x 0.049"" W (2.00mm x 1.25mm)","0.057"" (1.45mm)","0805 (2012 Metric)"
"http://www.tdk.co.jp/tefe02/e511_mlf_02.pdf","http://media.digikey.com/photos/TDK%20Photos/MLF2012%20SERIES.jpg","445-8996-1-ND","MLF2012E120M","TDK Corporation","INDUCTOR MULTILAYER 12UH 0805",3601,0,"0.14000",0,1,"Cut Tape (CT)","MLF","Multilayer","Ferrite","12µH","±20%","15mA","-","Shielded","900 mOhm Max","50 @ 2MHz","25MHz","-40°C ~ 85°C","2MHz","Surface Mount","0805 (2012 Metric)","0.079"" L x 0.049"" W (2.00mm x 1.25mm)","0.057"" (1.45mm)","0805 (2012 Metric)"
"http://www.tdk.co.jp/tefe02/e533_mlz.pdf","http://media.digikey.com/Renders/TDK%20Renders/0805-MLZ.jpg","445-6763-1-ND","MLZ2012N150LT000","TDK Corporation","INDUCTOR MULTILAYER 15UH 0805",4014,0,"0.11000",0,1,"Cut Tape (CT)","MLZ","Multilayer","Ferrite","15µH","±20%","350mA","90mA","Shielded","470 mOhm","-","40MHz","-55°C ~ 125°C","2MHz","Surface Mount","0805 (2012 Metric)","0.079"" L x 0.049"" W (2.00mm x 1.25mm)","0.057"" (1.45mm)","0805 (2012 Metric)"
"http://www.tdk.co.jp/tefe02/e511_mlf_02.pdf","http://media.digikey.com/photos/TDK%20Photos/MLF2012%20SERIES.jpg","445-1061-1-ND","MLF2012C150KT000","TDK Corporation","INDUCTOR MULTILAYER 15UH 0805",3334,0,"0.16000",0,1,"Cut Tape (CT)","MLF","Multilayer","Ferrite","15µH","±10%","5mA","-","Shielded","700 mOhm Max","30 @ 1MHz","22MHz","-40°C ~ 85°C","1MHz","Surface Mount","0805 (2012 Metric)","0.079"" L x 0.049"" W (2.00mm x 1.25mm)","0.057"" (1.45mm)","0805 (2012 Metric)"
"http://www.tdk.co.jp/tefe02/e511_mlf_02.pdf","http://media.digikey.com/photos/TDK%20Photos/MLF2012%20SERIES.jpg","445-8976-1-ND","MLF2012C150M","TDK Corporation","INDUCTOR MULTILAYER 15UH 0805",3831,0,"0.14000",0,1,"Cut Tape (CT)","MLF","Multilayer","Ferrite","15µH","±20%","5mA","-","Shielded","700 mOhm Max","30 @ 1MHz","22MHz","-40°C ~ 85°C","1MHz","Surface Mount","0805 (2012 Metric)","0.079"" L x 0.049"" W (2.00mm x 1.25mm)","0.057"" (1.45mm)","0805 (2012 Metric)"
"http://www.tdk.co.jp/tefe02/e533_mlz.pdf","http://media.digikey.com/Renders/TDK%20Renders/0805-MLZ.jpg","445-6397-1-ND","MLZ2012M150WT000","TDK Corporation","INDUCTOR MULTILAYER 15UH 0805",1824,0,"0.11000",0,1,"Cut Tape (CT)","MLZ","Multilayer","Ferrite","15µH","±20%","250mA","120mA","Shielded","950 mOhm","-","40MHz","-55°C ~ 125°C","2MHz","Surface Mount","0805 (2012 Metric)","0.079"" L x 0.049"" W (2.00mm x 1.25mm)","0.057"" (1.45mm)","0805 (2012 Metric)"
"http://product.tdk.com/inductor/ind/en/documents/inductor_automotive_decoupling_mlz_en.pdf","-","445-16377-1-ND","MLZ2012N150LTD25","TDK Corporation","INDUCTOR MULTILAYER 2012",0,0,"0.14000",0,1,"Cut Tape (CT)","MLZ","Multilayer","Ferrite","15µH","±20%","350mA","90mA","Shielded","611 mOhm Max","-","-","-55°C ~ 125°C","2MHz","Surface Mount","0805 (2012 Metric)","0.079"" L x 0.049"" W (2.00mm x 1.25mm)","0.041"" (1.05mm)","0805 (2012 Metric)"
"http://www.tdk.co.jp/tefe02/e511_mlf_02.pdf","http://media.digikey.com/photos/TDK%20Photos/MLF2012%20SERIES.jpg","445-8977-1-ND","MLF2012C180M","TDK Corporation","INDUCTOR MULTILAYER 18UH 0805",3529,0,"0.14000",0,1,"Cut Tape (CT)","MLF","Multilayer","Ferrite","18µH","±20%","5mA","-","Shielded","800 mOhm Max","30 @ 1MHz","20MHz","-40°C ~ 85°C","1MHz","Surface Mount","0805 (2012 Metric)","0.079"" L x 0.049"" W (2.00mm x 1.25mm)","0.057"" (1.45mm)","0805 (2012 Metric)"
"http://www.tdk.co.jp/tefe02/e511_mlf_02.pdf","http://media.digikey.com/photos/TDK%20Photos/MLF2012%20SERIES.jpg","445-1062-1-ND","MLF2012C180KT000","TDK Corporation","INDUCTOR MULTILAYER 18UH 0805",1790,0,"0.16000",0,1,"Cut Tape (CT)","MLF","Multilayer","Ferrite","18µH","±10%","5mA","-","Shielded","800 mOhm Max","30 @ 1MHz","20MHz","-40°C ~ 85°C","1MHz","Surface Mount","0805 (2012 Metric)","0.079"" L x 0.049"" W (2.00mm x 1.25mm)","0.057"" (1.45mm)","0805 (2012 Metric)"
"http://www.tdk.co.jp/tefe02/e533_mlz.pdf","-","445-9495-1-ND","MLZ2012N220LT000","TDK Corporation","INDUCTOR MULTILAYER 22UH 0805",6907,0,"0.11000",0,1,"Cut Tape (CT)","MLZ","Multilayer","Ferrite","22µH","±20%","300mA","70mA","Shielded","670 mOhm","-","-","-55°C ~ 125°C","2MHz","Surface Mount","0805 (2012 Metric)","0.079"" L x 0.049"" W (2.00mm x 1.25mm)","0.057"" (1.45mm)","0805 (2012 Metric)"
"http://www.tdk.co.jp/tefe02/e533_mlz.pdf","http://media.digikey.com/Renders/TDK%20Renders/0805-MLZ.jpg","445-6398-1-ND","MLZ2012M220WT000","TDK Corporation","INDUCTOR MULTILAYER 22UH 0805",5732,0,"0.11000",0,1,"Cut Tape (CT)","MLZ","Multilayer","Ferrite","22µH","±20%","220mA","60mA","Shielded","2 Ohm","-","35MHz","-55°C ~ 125°C","2MHz","Surface Mount","0805 (2012 Metric)","0.079"" L x 0.049"" W (2.00mm x 1.25mm)","0.057"" (1.45mm)","0805 (2012 Metric)"
"http://www.tdk.co.jp/tefe02/e511_mlf_02.pdf","http://media.digikey.com/photos/TDK%20Photos/MLF2012%20SERIES.jpg","445-1063-1-ND","MLF2012C220KT000","TDK Corporation","INDUCTOR MULTILAYER 22UH 0805",16749,0,"0.16000",0,1,"Cut Tape (CT)","MLF","Multilayer","Ferrite","22µH","±10%","5mA","-","Shielded","900 mOhm Max","30 @ 1MHz","18MHz","-40°C ~ 85°C","1MHz","Surface Mount","0805 (2012 Metric)","0.079"" L x 0.049"" W (2.00mm x 1.25mm)","0.057"" (1.45mm)","0805 (2012 Metric)"
"http://www.tdk.co.jp/tefe02/e511_mlf_02.pdf","http://media.digikey.com/photos/TDK%20Photos/MLF2012%20SERIES.jpg","445-8978-1-ND","MLF2012C220M","TDK Corporation","INDUCTOR MULTILAYER 22UH 0805",3915,0,"0.14000",0,1,"Cut Tape (CT)","MLF","Multilayer","Ferrite","22µH","±20%","5mA","-","Shielded","900 mOhm Max","30 @ 1MHz","18MHz","-40°C ~ 85°C","1MHz","Surface Mount","0805 (2012 Metric)","0.079"" L x 0.049"" W (2.00mm x 1.25mm)","0.057"" (1.45mm)","0805 (2012 Metric)"
"http://product.tdk.com/inductor/ind/en/documents/inductor_decoupling_mlz_en.pdf","-","445-15751-1-ND","MLZ2012P220WT000","TDK Corporation","INDUCTOR 22UH 20% 0805",2847,0,"0.11000",0,1,"Cut Tape (CT)","MLZ","Multilayer","Ferrite","22µH","±20%","220mA","100mA","Shielded","1.25 Ohm","-","-","-","-","Surface Mount","0805 (2012 Metric)","0.079"" L x 0.049"" W (2.00mm x 1.25mm)","0.057"" (1.45mm)","0805 (2012 Metric)"
"http://product.tdk.com/inductor/ind/en/documents/inductor_automotive_decoupling_mlz_en.pdf","-","445-16380-1-ND","MLZ2012N220LTD25","TDK Corporation","INDUCTOR MULTILAYER 2012",4000,0,"0.14000",0,1,"Cut Tape (CT)","MLZ","Multilayer","Ferrite","22µH","±20%","300mA","70mA","Shielded","871 mOhm Max","-","-","-55°C ~ 125°C","2MHz","Surface Mount","0805 (2012 Metric)","0.079"" L x 0.049"" W (2.00mm x 1.25mm)","0.041"" (1.05mm)","0805 (2012 Metric)"
"http://media.digikey.com/pdf/Data%20Sheets/TDK%20PDFs/GLF,GLC%20Series.pdf","http://media.digikey.com/photos/TDK%20Photos/GLCR2012T1R0M-HC.jpg","445-3622-1-ND","GLF201208T220M","TDK Corporation","INDUCTOR 22UH 80MA 20% 0805",3097,0,"0.21000",0,1,"Cut Tape (CT)","GLF","Wirewound","-","22µH","±20%","150mA","80mA","Shielded","3.5 Ohm","-","-","-40°C ~ 105°C","-","Surface Mount","0805 (2012 Metric)","0.079"" L x 0.049"" W (2.00mm x 1.25mm)","0.053"" (1.35mm)","0805 (2012 Metric)"
"http://media.digikey.com/pdf/Data%20Sheets/TDK%20PDFs/GLFR2012.pdf","http://media.digikey.com/Renders/TDK%20Renders/0805-GLCR.jpg","445-3615-1-ND","GLFR2012T220M-LR","TDK Corporation","INDUCTOR 22UH 75MA 20% 0805",1,0,"0.16000",0,1,"Cut Tape (CT)","GLFR","Wirewound","-","22µH","±20%","300mA","75mA","Shielded","700 mOhm","-","-","-40°C ~ 105°C","-","Surface Mount","0805 (2012 Metric)","0.079"" L x 0.049"" W (2.00mm x 1.25mm)","0.053"" (1.35mm)","0805 (2012 Metric)"
"http://media.digikey.com/pdf/Data%20Sheets/TDK%20PDFs/GLF,GLC%20Series.pdf","http://media.digikey.com/photos/TDK%20Photos/GLCR2012T1R0M-HC.jpg","445-3160-1-ND","GLF2012T220K","TDK Corporation","INDUCTOR 22UH 100MA 10% 0805",0,0,"Call",0,1,"Cut Tape (CT)","GLF","Wirewound","-","22µH","±10%","220mA","75mA","Shielded","1 Ohm","-","-","-40°C ~ 105°C","-","Surface Mount","0805 (2012 Metric)","0.079"" L x 0.049"" W (2.00mm x 1.25mm)","0.053"" (1.35mm)","0805 (2012 Metric)"
"http://media.digikey.com/pdf/Data%20Sheets/TDK%20PDFs/GLCR2012.pdf","http://media.digikey.com/Renders/TDK%20Renders/0805-GLCR.jpg","445-3628-1-ND","GLCR2012T220M-HC","TDK Corporation","INDUCTOR 22UH 105MA 20% 0805",0,0,"Call",0,1,"Cut Tape (CT)","GLCR","Wirewound","-","22µH","±20%","250mA","105mA","Shielded","1 Ohm","-","-","-40°C ~ 105°C","-","Surface Mount","0805 (2012 Metric)","0.079"" L x 0.049"" W (2.00mm x 1.25mm)","0.053"" (1.35mm)","0805 (2012 Metric)"
"http://www.tdk.co.jp/tefe02/e511_mlf_02.pdf","http://media.digikey.com/photos/TDK%20Photos/MLF2012%20SERIES.jpg","445-1064-1-ND","MLF2012C270KT000","TDK Corporation","INDUCTOR MULTILAYER 27UH 0805",6980,0,"0.16000",0,1,"Cut Tape (CT)","MLF","Multilayer","Ferrite","27µH","±10%","5mA","-","Shielded","1 Ohm Max","30 @ 1MHz","17MHz","-40°C ~ 85°C","1MHz","Surface Mount","0805 (2012 Metric)","0.079"" L x 0.049"" W (2.00mm x 1.25mm)","0.057"" (1.45mm)","0805 (2012 Metric)"
