"Datasheets","Image","Digi-Key Part Number","Manufacturer Part Number","Manufacturer","Description","Quantity Available","Factory Stock","Unit Price (USD)","@ qty","Minimum Quantity","Packaging","Series","Resistance (Ohms)","Tolerance","Power (Watts)","Composition","Features","Temperature Coefficient","Package / Case","Supplier Device Package","Size / Dimension","Height","Number of Terminations"
"http://www.seielect.com/Catalog/SEI-RMCF_RMCP.pdf","http://media.digikey.com/photos/Stackpole%20Photos/MFG_RMC%20SERIES.jpg","RMCF0603FT1K43CT-ND","RMCF0603FT1K43","Stackpole Electronics Inc","RES 1.43K OHM 1/10W 1% 0603",440,0,"0.04000",1,1,"Cut Tape (CT)","RMCF","1.43k","±1%","0.1W, 1/10W","Thick Film","-","±100ppm/°C","0603 (1608 Metric)","0603","0.061"" L x 0.031"" W (1.55mm x 0.80mm)","0.022"" (0.55mm)","2"
"http://www.seielect.com/Catalog/SEI-RMCF_RMCP.pdf","http://media.digikey.com/photos/Stackpole%20Photos/MFG_RMC%20SERIES.jpg","RMCF0603FT1K87CT-ND","RMCF0603FT1K87","Stackpole Electronics Inc","RES 1.87K OHM 1/10W 1% 0603",388,0,"0.04000",1,1,"Cut Tape (CT)","RMCF","1.87k","±1%","0.1W, 1/10W","Thick Film","-","±100ppm/°C","0603 (1608 Metric)","0603","0.061"" L x 0.031"" W (1.55mm x 0.80mm)","0.022"" (0.55mm)","2"
"http://www.seielect.com/Catalog/SEI-RMCF_RMCP.pdf","http://media.digikey.com/photos/Stackpole%20Photos/MFG_RMC%20SERIES.jpg","RMCF0603FT118KCT-ND","RMCF0603FT118K","Stackpole Electronics Inc","RES 118K OHM 1/10W 1% 0603",361,0,"0.04000",1,1,"Cut Tape (CT)","RMCF","118k","±1%","0.1W, 1/10W","Thick Film","-","±100ppm/°C","0603 (1608 Metric)","0603","0.061"" L x 0.031"" W (1.55mm x 0.80mm)","0.022"" (0.55mm)","2"
"http://www.seielect.com/Catalog/SEI-RMCF_RMCP.pdf","http://media.digikey.com/photos/Stackpole%20Photos/MFG_RMC%20SERIES.jpg","RMCF0603FT5K90CT-ND","RMCF0603FT5K90","Stackpole Electronics Inc","RES 5.9K OHM 1/10W 1% 0603",298,0,"0.04000",1,1,"Cut Tape (CT)","RMCF","5.9k","±1%","0.1W, 1/10W","Thick Film","-","±100ppm/°C","0603 (1608 Metric)","0603","0.061"" L x 0.031"" W (1.55mm x 0.80mm)","0.022"" (0.55mm)","2"
"http://www.seielect.com/Catalog/SEI-RMCF_RMCP.pdf","http://media.digikey.com/photos/Stackpole%20Photos/MFG_RMC%20SERIES.jpg","RMCF0603FT15K8CT-ND","RMCF0603FT15K8","Stackpole Electronics Inc","RES 15.8K OHM 1/10W 1% 0603",274,0,"0.04000",1,1,"Cut Tape (CT)","RMCF","15.8k","±1%","0.1W, 1/10W","Thick Film","-","±100ppm/°C","0603 (1608 Metric)","0603","0.061"" L x 0.031"" W (1.55mm x 0.80mm)","0.022"" (0.55mm)","2"
"http://www.seielect.com/Catalog/SEI-RMCF_RMCP.pdf","http://media.digikey.com/photos/Stackpole%20Photos/MFG_RMC%20SERIES.jpg","RMCF0603FT1K96CT-ND","RMCF0603FT1K96","Stackpole Electronics Inc","RES 1.96K OHM 1/10W 1% 0603",274,0,"0.04000",1,1,"Cut Tape (CT)","RMCF","1.96k","±1%","0.1W, 1/10W","Thick Film","-","±100ppm/°C","0603 (1608 Metric)","0603","0.061"" L x 0.031"" W (1.55mm x 0.80mm)","0.022"" (0.55mm)","2"
"http://www.seielect.com/Catalog/SEI-RMCF_RMCP.pdf","http://media.digikey.com/photos/Stackpole%20Photos/MFG_RMC%20SERIES.jpg","RMCF0603FT12K0CT-ND","RMCF0603FT12K0","Stackpole Electronics Inc","RES 12K OHM 1/10W 1% 0603",163,0,"0.04000",1,1,"Cut Tape (CT)","RMCF","12k","±1%","0.1W, 1/10W","Thick Film","-","±100ppm/°C","0603 (1608 Metric)","0603","0.061"" L x 0.031"" W (1.55mm x 0.80mm)","0.022"" (0.55mm)","2"
"http://www.seielect.com/Catalog/SEI-RMCF_RMCP.pdf","http://media.digikey.com/photos/Stackpole%20Photos/MFG_RMC%20SERIES.jpg","RMCF0603FT243RCT-ND","RMCF0603FT243R","Stackpole Electronics Inc","RES 243 OHM 1/10W 1% 0603",116,0,"0.04000",1,1,"Cut Tape (CT)","RMCF","243","±1%","0.1W, 1/10W","Thick Film","-","±100ppm/°C","0603 (1608 Metric)","0603","0.061"" L x 0.031"" W (1.55mm x 0.80mm)","0.022"" (0.55mm)","2"
"http://www.seielect.com/Catalog/SEI-RMCF_RMCP.pdf","http://media.digikey.com/photos/Stackpole%20Photos/MFG_RMC%20SERIES.jpg","RMCF0603FG100KCT-ND","RMCF0603FG100K","Stackpole Electronics Inc","RES 100K OHM 1/10W 1% 0603",6157,0,"0.10000",1,1,"Cut Tape (CT)","RMCF","100k","±1%","0.1W, 1/10W","Thick Film","-","±100ppm/°C","0603 (1608 Metric)","0603","0.061"" L x 0.031"" W (1.55mm x 0.80mm)","0.022"" (0.55mm)","2"
"http://www.seielect.com/Catalog/SEI-RMCF_RMCP.pdf","http://media.digikey.com/photos/Stackpole%20Photos/MFG_RMC%20SERIES.jpg","RMCF0603FT249KCT-ND","RMCF0603FT249K","Stackpole Electronics Inc","RES 249K OHM 1/10W 1% 0603",4690,0,"0.10000",1,1,"Cut Tape (CT)","RMCF","249k","±1%","0.1W, 1/10W","Thick Film","-","±100ppm/°C","0603 (1608 Metric)","0603","0.061"" L x 0.031"" W (1.55mm x 0.80mm)","0.022"" (0.55mm)","2"
