"Datasheets","Image","Digi-Key Part Number","Manufacturer Part Number","Manufacturer","Description","Quantity Available","Factory Stock","Unit Price (USD)","@ qty","Minimum Quantity","Packaging","Series","Resistance (Ohms)","Tolerance","Power (Watts)","Composition","Features","Temperature Coefficient","Package / Case","Supplier Device Package","Size / Dimension","Height","Number of Terminations"
"http://www.seielect.com/Catalog/SEI-RMCF_RMCP.pdf","http://media.digikey.com/photos/Stackpole%20Photos/MFG_RMC%20SERIES.jpg","RMCF0402FT2R20CT-ND","RMCF0402FT2R20","Stackpole Electronics Inc","RES 2.2 OHM 1/16W 1% 0402",19984,0,"0.10000",0,1,"Cut Tape (CT)","RMCF","2.2","±1%","0.063W, 1/16W","Thick Film","-","±200ppm/°C","0402 (1005 Metric)","0402","0.039"" L x 0.020"" W (1.00mm x 0.50mm)","0.016"" (0.40mm)","2"
"http://www.seielect.com/Catalog/SEI-RMCF_RMCP.pdf","http://media.digikey.com/photos/Stackpole%20Photos/MFG_RMC%20SERIES.jpg","RMCF0402FT2R74CT-ND","RMCF0402FT2R74","Stackpole Electronics Inc","RES 2.74 OHM 1/16W 1% 0402",20000,0,"0.10000",0,1,"Cut Tape (CT)","RMCF","2.74","±1%","0.063W, 1/16W","Thick Film","-","±200ppm/°C","0402 (1005 Metric)","0402","0.039"" L x 0.020"" W (1.00mm x 0.50mm)","0.016"" (0.40mm)","2"
"http://www.seielect.com/Catalog/SEI-RMCF_RMCP.pdf","http://media.digikey.com/photos/Stackpole%20Photos/MFG_RMC%20SERIES.jpg","RMCF0402FT3R92CT-ND","RMCF0402FT3R92","Stackpole Electronics Inc","RES 3.92 OHM 1/16W 1% 0402",20000,0,"0.10000",0,1,"Cut Tape (CT)","RMCF","3.92","±1%","0.063W, 1/16W","Thick Film","-","±200ppm/°C","0402 (1005 Metric)","0402","0.039"" L x 0.020"" W (1.00mm x 0.50mm)","0.016"" (0.40mm)","2"
"http://www.seielect.com/Catalog/SEI-RMCF_RMCP.pdf","http://media.digikey.com/photos/Stackpole%20Photos/MFG_RMC%20SERIES.jpg","RMCF0402FT5R11CT-ND","RMCF0402FT5R11","Stackpole Electronics Inc","RES 5.11 OHM 1/16W 1% 0402",20000,0,"0.10000",0,1,"Cut Tape (CT)","RMCF","5.11","±1%","0.063W, 1/16W","Thick Film","-","±200ppm/°C","0402 (1005 Metric)","0402","0.039"" L x 0.020"" W (1.00mm x 0.50mm)","0.016"" (0.40mm)","2"
"http://www.seielect.com/Catalog/SEI-RMCF_RMCP.pdf","http://media.digikey.com/photos/Stackpole%20Photos/MFG_RMC%20SERIES.jpg","RMCF0402FT5R49CT-ND","RMCF0402FT5R49","Stackpole Electronics Inc","RES 5.49 OHM 1/16W 1% 0402",20000,0,"0.10000",0,1,"Cut Tape (CT)","RMCF","5.49","±1%","0.063W, 1/16W","Thick Film","-","±200ppm/°C","0402 (1005 Metric)","0402","0.039"" L x 0.020"" W (1.00mm x 0.50mm)","0.016"" (0.40mm)","2"
"http://www.seielect.com/Catalog/SEI-RMCF_RMCP.pdf","http://media.digikey.com/photos/Stackpole%20Photos/MFG_RMC%20SERIES.jpg","RMCF0402FT4R70CT-ND","RMCF0402FT4R70","Stackpole Electronics Inc","RES 4.7 OHM 1/16W 1% 0402",18890,0,"0.10000",0,1,"Cut Tape (CT)","RMCF","4.7","±1%","0.063W, 1/16W","Thick Film","-","±200ppm/°C","0402 (1005 Metric)","0402","0.039"" L x 0.020"" W (1.00mm x 0.50mm)","0.016"" (0.40mm)","2"
"http://www.seielect.com/Catalog/SEI-RMCF_RMCP.pdf","http://media.digikey.com/photos/Stackpole%20Photos/MFG_RMC%20SERIES.jpg","RMCF0402FT4R99CT-ND","RMCF0402FT4R99","Stackpole Electronics Inc","RES 4.99 OHM 1/16W 1% 0402",4990,0,"0.10000",0,1,"Cut Tape (CT)","RMCF","4.99","±1%","0.063W, 1/16W","Thick Film","-","±200ppm/°C","0402 (1005 Metric)","0402","0.039"" L x 0.020"" W (1.00mm x 0.50mm)","0.016"" (0.40mm)","2"
