"Datasheets","Image","Digi-Key Part Number","Manufacturer Part Number","Manufacturer","Description","Quantity Available","Factory Stock","Unit Price (USD)","@ qty","Minimum Quantity","Packaging","Series","Resistance (Ohms)","Tolerance","Power (Watts)","Composition","Features","Temperature Coefficient","Package / Case","Supplier Device Package","Size / Dimension","Height","Number of Terminations"
"http://www.seielect.com/Catalog/SEI-RMCF_RMCP.pdf","http://media.digikey.com/photos/Stackpole%20Photos/MFG_RMC%20SERIES.jpg","RMCF0402FT162KCT-ND","RMCF0402FT162K","Stackpole Electronics Inc","RES 162K OHM 1/16W 1% 0402",53813,0,"0.04000",0,1,"Cut Tape (CT)","RMCF","162k","±1%","0.063W, 1/16W","Thick Film","-","±100ppm/°C","0402 (1005 Metric)","0402","0.039"" L x 0.020"" W (1.00mm x 0.50mm)","0.016"" (0.40mm)","2"
"http://www.seielect.com/Catalog/SEI-RMCF_RMCP.pdf","http://media.digikey.com/photos/Stackpole%20Photos/MFG_RMC%20SERIES.jpg","RMCF0402FT178RCT-ND","RMCF0402FT178R","Stackpole Electronics Inc","RES 178 OHM 1/16W 1% 0402",56135,0,"0.04000",0,1,"Cut Tape (CT)","RMCF","178","±1%","0.063W, 1/16W","Thick Film","-","±100ppm/°C","0402 (1005 Metric)","0402","0.039"" L x 0.020"" W (1.00mm x 0.50mm)","0.016"" (0.40mm)","2"
"http://www.seielect.com/Catalog/SEI-RMCF_RMCP.pdf","http://media.digikey.com/photos/Stackpole%20Photos/MFG_RMC%20SERIES.jpg","RMCF0402FT1K74CT-ND","RMCF0402FT1K74","Stackpole Electronics Inc","RES 1.74K OHM 1/16W 1% 0402",66280,0,"0.04000",0,1,"Cut Tape (CT)","RMCF","1.74k","±1%","0.063W, 1/16W","Thick Film","-","±100ppm/°C","0402 (1005 Metric)","0402","0.039"" L x 0.020"" W (1.00mm x 0.50mm)","0.016"" (0.40mm)","2"
"http://www.seielect.com/Catalog/SEI-RMCF_RMCP.pdf","http://media.digikey.com/photos/Stackpole%20Photos/MFG_RMC%20SERIES.jpg","RMCF0402FT1K82CT-ND","RMCF0402FT1K82","Stackpole Electronics Inc","RES 1.82K OHM 1/16W 1% 0402",52203,0,"0.04000",0,1,"Cut Tape (CT)","RMCF","1.82k","±1%","0.063W, 1/16W","Thick Film","-","±100ppm/°C","0402 (1005 Metric)","0402","0.039"" L x 0.020"" W (1.00mm x 0.50mm)","0.016"" (0.40mm)","2"
"http://www.seielect.com/Catalog/SEI-RMCF_RMCP.pdf","http://media.digikey.com/photos/Stackpole%20Photos/MFG_RMC%20SERIES.jpg","RMCF0402FT20R0CT-ND","RMCF0402FT20R0","Stackpole Electronics Inc","RES 20 OHM 1/16W 1% 0402",50633,0,"0.04000",0,1,"Cut Tape (CT)","RMCF","20","±1%","0.063W, 1/16W","Thick Film","-","±100ppm/°C","0402 (1005 Metric)","0402","0.039"" L x 0.020"" W (1.00mm x 0.50mm)","0.016"" (0.40mm)","2"
"http://www.seielect.com/Catalog/SEI-RMCF_RMCP.pdf","http://media.digikey.com/photos/Stackpole%20Photos/MFG_RMC%20SERIES.jpg","RMCF0402FT7K87CT-ND","RMCF0402FT7K87","Stackpole Electronics Inc","RES 7.87K OHM 1/16W 1% 0402",75155,0,"0.04000",0,1,"Cut Tape (CT)","RMCF","7.87k","±1%","0.063W, 1/16W","Thick Film","-","±100ppm/°C","0402 (1005 Metric)","0402","0.039"" L x 0.020"" W (1.00mm x 0.50mm)","0.016"" (0.40mm)","2"
"http://www.seielect.com/Catalog/SEI-RMCF_RMCP.pdf","http://media.digikey.com/photos/Stackpole%20Photos/MFG_RMC%20SERIES.jpg","RMCF0402FT49K9CT-ND","RMCF0402FT49K9","Stackpole Electronics Inc","RES 49.9K OHM 1/16W 1% 0402",49401,0,"0.04000",0,1,"Cut Tape (CT)","RMCF","49.9k","±1%","0.063W, 1/16W","Thick Film","-","±100ppm/°C","0402 (1005 Metric)","0402","0.039"" L x 0.020"" W (1.00mm x 0.50mm)","0.016"" (0.40mm)","2"
"http://www.seielect.com/Catalog/SEI-RMCF_RMCP.pdf","http://media.digikey.com/photos/Stackpole%20Photos/MFG_RMC%20SERIES.jpg","RMCF0402FT270RCT-ND","RMCF0402FT270R","Stackpole Electronics Inc","RES 270 OHM 1/16W 1% 0402",46188,0,"0.04000",0,1,"Cut Tape (CT)","RMCF","270","±1%","0.063W, 1/16W","Thick Film","-","±100ppm/°C","0402 (1005 Metric)","0402","0.039"" L x 0.020"" W (1.00mm x 0.50mm)","0.016"" (0.40mm)","2"
"http://www.seielect.com/Catalog/SEI-RMCF_RMCP.pdf","http://media.digikey.com/photos/Stackpole%20Photos/MFG_RMC%20SERIES.jpg","RMCF0402FT33K0CT-ND","RMCF0402FT33K0","Stackpole Electronics Inc","RES 33K OHM 1/16W 1% 0402",45794,0,"0.04000",0,1,"Cut Tape (CT)","RMCF","33k","±1%","0.063W, 1/16W","Thick Film","-","±100ppm/°C","0402 (1005 Metric)","0402","0.039"" L x 0.020"" W (1.00mm x 0.50mm)","0.016"" (0.40mm)","2"
"http://www.seielect.com/Catalog/SEI-RMCF_RMCP.pdf","http://media.digikey.com/photos/Stackpole%20Photos/MFG_RMC%20SERIES.jpg","RMCF0402FT2K74CT-ND","RMCF0402FT2K74","Stackpole Electronics Inc","RES 2.74K OHM 1/16W 1% 0402",49437,0,"0.04000",0,1,"Cut Tape (CT)","RMCF","2.74k","±1%","0.063W, 1/16W","Thick Film","-","±100ppm/°C","0402 (1005 Metric)","0402","0.039"" L x 0.020"" W (1.00mm x 0.50mm)","0.016"" (0.40mm)","2"
"http://www.seielect.com/Catalog/SEI-RMCF_RMCP.pdf","http://media.digikey.com/photos/Stackpole%20Photos/MFG_RMC%20SERIES.jpg","RMCF0402FT3K01CT-ND","RMCF0402FT3K01","Stackpole Electronics Inc","RES 3.01K OHM 1/16W 1% 0402",42439,0,"0.04000",0,1,"Cut Tape (CT)","RMCF","3.01k","±1%","0.063W, 1/16W","Thick Film","-","±100ppm/°C","0402 (1005 Metric)","0402","0.039"" L x 0.020"" W (1.00mm x 0.50mm)","0.016"" (0.40mm)","2"
"http://www.seielect.com/Catalog/SEI-RMCF_RMCP.pdf","http://media.digikey.com/photos/Stackpole%20Photos/MFG_RMC%20SERIES.jpg","RMCF0402FT560RCT-ND","RMCF0402FT560R","Stackpole Electronics Inc","RES 560 OHM 1/16W 1% 0402",50713,0,"0.04000",0,1,"Cut Tape (CT)","RMCF","560","±1%","0.063W, 1/16W","Thick Film","-","±100ppm/°C","0402 (1005 Metric)","0402","0.039"" L x 0.020"" W (1.00mm x 0.50mm)","0.016"" (0.40mm)","2"
"http://www.seielect.com/Catalog/SEI-RMCF_RMCP.pdf","http://media.digikey.com/photos/Stackpole%20Photos/MFG_RMC%20SERIES.jpg","RMCF0402FT562KCT-ND","RMCF0402FT562K","Stackpole Electronics Inc","RES 562K OHM 1/16W 1% 0402",43168,0,"0.04000",0,1,"Cut Tape (CT)","RMCF","562k","±1%","0.063W, 1/16W","Thick Film","-","±100ppm/°C","0402 (1005 Metric)","0402","0.039"" L x 0.020"" W (1.00mm x 0.50mm)","0.016"" (0.40mm)","2"
"http://www.seielect.com/Catalog/SEI-RMCF_RMCP.pdf","http://media.digikey.com/photos/Stackpole%20Photos/MFG_RMC%20SERIES.jpg","RMCF0402FT56K2CT-ND","RMCF0402FT56K2","Stackpole Electronics Inc","RES 56.2K OHM 1/16W 1% 0402",46600,0,"0.04000",0,1,"Cut Tape (CT)","RMCF","56.2k","±1%","0.063W, 1/16W","Thick Film","-","±100ppm/°C","0402 (1005 Metric)","0402","0.039"" L x 0.020"" W (1.00mm x 0.50mm)","0.016"" (0.40mm)","2"
"http://www.seielect.com/Catalog/SEI-RMCF_RMCP.pdf","http://media.digikey.com/photos/Stackpole%20Photos/MFG_RMC%20SERIES.jpg","RMCF0402FT665RCT-ND","RMCF0402FT665R","Stackpole Electronics Inc","RES 665 OHM 1/16W 1% 0402",44823,0,"0.04000",0,1,"Cut Tape (CT)","RMCF","665","±1%","0.063W, 1/16W","Thick Film","-","±100ppm/°C","0402 (1005 Metric)","0402","0.039"" L x 0.020"" W (1.00mm x 0.50mm)","0.016"" (0.40mm)","2"
"http://www.seielect.com/Catalog/SEI-RMCF_RMCP.pdf","http://media.digikey.com/photos/Stackpole%20Photos/MFG_RMC%20SERIES.jpg","RMCF0402FT75K0CT-ND","RMCF0402FT75K0","Stackpole Electronics Inc","RES 75K OHM 1/16W 1% 0402",47252,0,"0.04000",0,1,"Cut Tape (CT)","RMCF","75k","±1%","0.063W, 1/16W","Thick Film","-","±100ppm/°C","0402 (1005 Metric)","0402","0.039"" L x 0.020"" W (1.00mm x 0.50mm)","0.016"" (0.40mm)","2"
"http://www.seielect.com/Catalog/SEI-RMCF_RMCP.pdf","http://media.digikey.com/photos/Stackpole%20Photos/MFG_RMC%20SERIES.jpg","RMCF0402FT845KCT-ND","RMCF0402FT845K","Stackpole Electronics Inc","RES 845K OHM 1/16W 1% 0402",40901,0,"0.04000",0,1,"Cut Tape (CT)","RMCF","845k","±1%","0.063W, 1/16W","Thick Film","-","±100ppm/°C","0402 (1005 Metric)","0402","0.039"" L x 0.020"" W (1.00mm x 0.50mm)","0.016"" (0.40mm)","2"
"http://www.seielect.com/Catalog/SEI-RMCF_RMCP.pdf","http://media.digikey.com/photos/Stackpole%20Photos/MFG_RMC%20SERIES.jpg","RMCF0402FT33R2CT-ND","RMCF0402FT33R2","Stackpole Electronics Inc","RES 33.2 OHM 1/16W 1% 0402",39808,0,"0.04000",0,1,"Cut Tape (CT)","RMCF","33.2","±1%","0.063W, 1/16W","Thick Film","-","±100ppm/°C","0402 (1005 Metric)","0402","0.039"" L x 0.020"" W (1.00mm x 0.50mm)","0.016"" (0.40mm)","2"
"http://www.seielect.com/Catalog/SEI-RMCF_RMCP.pdf","http://media.digikey.com/photos/Stackpole%20Photos/MFG_RMC%20SERIES.jpg","RMCF0402FT4K75CT-ND","RMCF0402FT4K75","Stackpole Electronics Inc","RES 4.75K OHM 1/16W 1% 0402",33365,0,"0.04000",0,1,"Cut Tape (CT)","RMCF","4.75k","±1%","0.063W, 1/16W","Thick Film","-","±100ppm/°C","0402 (1005 Metric)","0402","0.039"" L x 0.020"" W (1.00mm x 0.50mm)","0.016"" (0.40mm)","2"
"http://www.seielect.com/Catalog/SEI-RMCF_RMCP.pdf","http://media.digikey.com/photos/Stackpole%20Photos/MFG_RMC%20SERIES.jpg","RMCF0402FT105RCT-ND","RMCF0402FT105R","Stackpole Electronics Inc","RES 105 OHM 1/16W 1% 0402",40090,0,"0.04000",0,1,"Cut Tape (CT)","RMCF","105","±1%","0.063W, 1/16W","Thick Film","-","±100ppm/°C","0402 (1005 Metric)","0402","0.039"" L x 0.020"" W (1.00mm x 0.50mm)","0.016"" (0.40mm)","2"
"http://www.seielect.com/Catalog/SEI-RMCF_RMCP.pdf","http://media.digikey.com/photos/Stackpole%20Photos/MFG_RMC%20SERIES.jpg","RMCF0402FT120KCT-ND","RMCF0402FT120K","Stackpole Electronics Inc","RES 120K OHM 1/16W 1% 0402",30418,0,"0.04000",0,1,"Cut Tape (CT)","RMCF","120k","±1%","0.063W, 1/16W","Thick Film","-","±100ppm/°C","0402 (1005 Metric)","0402","0.039"" L x 0.020"" W (1.00mm x 0.50mm)","0.016"" (0.40mm)","2"
"http://www.seielect.com/Catalog/SEI-RMCF_RMCP.pdf","http://media.digikey.com/photos/Stackpole%20Photos/MFG_RMC%20SERIES.jpg","RMCF0402FT124RCT-ND","RMCF0402FT124R","Stackpole Electronics Inc","RES 124 OHM 1/16W 1% 0402",30181,0,"0.04000",0,1,"Cut Tape (CT)","RMCF","124","±1%","0.063W, 1/16W","Thick Film","-","±100ppm/°C","0402 (1005 Metric)","0402","0.039"" L x 0.020"" W (1.00mm x 0.50mm)","0.016"" (0.40mm)","2"
"http://www.seielect.com/Catalog/SEI-RMCF_RMCP.pdf","http://media.digikey.com/photos/Stackpole%20Photos/MFG_RMC%20SERIES.jpg","RMCF0402FT16R5CT-ND","RMCF0402FT16R5","Stackpole Electronics Inc","RES 16.5 OHM 1/16W 1% 0402",31407,0,"0.04000",0,1,"Cut Tape (CT)","RMCF","16.5","±1%","0.063W, 1/16W","Thick Film","-","±100ppm/°C","0402 (1005 Metric)","0402","0.039"" L x 0.020"" W (1.00mm x 0.50mm)","0.016"" (0.40mm)","2"
"http://www.seielect.com/Catalog/SEI-RMCF_RMCP.pdf","http://media.digikey.com/photos/Stackpole%20Photos/MFG_RMC%20SERIES.jpg","RMCF0402FT237RCT-ND","RMCF0402FT237R","Stackpole Electronics Inc","RES 237 OHM 1/16W 1% 0402",44303,0,"0.04000",0,1,"Cut Tape (CT)","RMCF","237","±1%","0.063W, 1/16W","Thick Film","-","±100ppm/°C","0402 (1005 Metric)","0402","0.039"" L x 0.020"" W (1.00mm x 0.50mm)","0.016"" (0.40mm)","2"
"http://www.seielect.com/Catalog/SEI-RMCF_RMCP.pdf","http://media.digikey.com/photos/Stackpole%20Photos/MFG_RMC%20SERIES.jpg","RMCF0402FT25R5CT-ND","RMCF0402FT25R5","Stackpole Electronics Inc","RES 25.5 OHM 1/16W 1% 0402",35352,0,"0.04000",0,1,"Cut Tape (CT)","RMCF","25.5","±1%","0.063W, 1/16W","Thick Film","-","±100ppm/°C","0402 (1005 Metric)","0402","0.039"" L x 0.020"" W (1.00mm x 0.50mm)","0.016"" (0.40mm)","2"
"http://www.seielect.com/Catalog/SEI-RMCF_RMCP.pdf","http://media.digikey.com/photos/Stackpole%20Photos/MFG_RMC%20SERIES.jpg","RMCF0402FT280KCT-ND","RMCF0402FT280K","Stackpole Electronics Inc","RES 280K OHM 1/16W 1% 0402",30571,0,"0.04000",0,1,"Cut Tape (CT)","RMCF","280k","±1%","0.063W, 1/16W","Thick Film","-","±100ppm/°C","0402 (1005 Metric)","0402","0.039"" L x 0.020"" W (1.00mm x 0.50mm)","0.016"" (0.40mm)","2"
"http://www.seielect.com/Catalog/SEI-RMCF_RMCP.pdf","http://media.digikey.com/photos/Stackpole%20Photos/MFG_RMC%20SERIES.jpg","RMCF0402FT2K80CT-ND","RMCF0402FT2K80","Stackpole Electronics Inc","RES 2.8K OHM 1/16W 1% 0402",37975,0,"0.04000",0,1,"Cut Tape (CT)","RMCF","2.8k","±1%","0.063W, 1/16W","Thick Film","-","±100ppm/°C","0402 (1005 Metric)","0402","0.039"" L x 0.020"" W (1.00mm x 0.50mm)","0.016"" (0.40mm)","2"
"http://www.seielect.com/Catalog/SEI-RMCF_RMCP.pdf","http://media.digikey.com/photos/Stackpole%20Photos/MFG_RMC%20SERIES.jpg","RMCF0402FT31K6CT-ND","RMCF0402FT31K6","Stackpole Electronics Inc","RES 31.6K OHM 1/16W 1% 0402",35768,0,"0.04000",0,1,"Cut Tape (CT)","RMCF","31.6k","±1%","0.063W, 1/16W","Thick Film","-","±100ppm/°C","0402 (1005 Metric)","0402","0.039"" L x 0.020"" W (1.00mm x 0.50mm)","0.016"" (0.40mm)","2"
"http://www.seielect.com/Catalog/SEI-RMCF_RMCP.pdf","http://media.digikey.com/photos/Stackpole%20Photos/MFG_RMC%20SERIES.jpg","RMCF0402FT33R0CT-ND","RMCF0402FT33R0","Stackpole Electronics Inc","RES 33 OHM 1/16W 1% 0402",34141,0,"0.04000",0,1,"Cut Tape (CT)","RMCF","33","±1%","0.063W, 1/16W","Thick Film","-","±100ppm/°C","0402 (1005 Metric)","0402","0.039"" L x 0.020"" W (1.00mm x 0.50mm)","0.016"" (0.40mm)","2"
"http://www.seielect.com/Catalog/SEI-RMCF_RMCP.pdf","http://media.digikey.com/photos/Stackpole%20Photos/MFG_RMC%20SERIES.jpg","RMCF0402FT365KCT-ND","RMCF0402FT365K","Stackpole Electronics Inc","RES 365K OHM 1/16W 1% 0402",39936,0,"0.04000",0,1,"Cut Tape (CT)","RMCF","365k","±1%","0.063W, 1/16W","Thick Film","-","±100ppm/°C","0402 (1005 Metric)","0402","0.039"" L x 0.020"" W (1.00mm x 0.50mm)","0.016"" (0.40mm)","2"
"http://www.seielect.com/Catalog/SEI-RMCF_RMCP.pdf","http://media.digikey.com/photos/Stackpole%20Photos/MFG_RMC%20SERIES.jpg","RMCF0402FT37K4CT-ND","RMCF0402FT37K4","Stackpole Electronics Inc","RES 37.4K OHM 1/16W 1% 0402",35190,0,"0.04000",0,1,"Cut Tape (CT)","RMCF","37.4k","±1%","0.063W, 1/16W","Thick Film","-","±100ppm/°C","0402 (1005 Metric)","0402","0.039"" L x 0.020"" W (1.00mm x 0.50mm)","0.016"" (0.40mm)","2"
"http://www.seielect.com/Catalog/SEI-RMCF_RMCP.pdf","http://media.digikey.com/photos/Stackpole%20Photos/MFG_RMC%20SERIES.jpg","RMCF0402FT39R2CT-ND","RMCF0402FT39R2","Stackpole Electronics Inc","RES 39.2 OHM 1/16W 1% 0402",39520,0,"0.04000",0,1,"Cut Tape (CT)","RMCF","39.2","±1%","0.063W, 1/16W","Thick Film","-","±100ppm/°C","0402 (1005 Metric)","0402","0.039"" L x 0.020"" W (1.00mm x 0.50mm)","0.016"" (0.40mm)","2"
"http://www.seielect.com/Catalog/SEI-RMCF_RMCP.pdf","http://media.digikey.com/photos/Stackpole%20Photos/MFG_RMC%20SERIES.jpg","RMCF0402FT3K32CT-ND","RMCF0402FT3K32","Stackpole Electronics Inc","RES 3.32K OHM 1/16W 1% 0402",30928,0,"0.04000",0,1,"Cut Tape (CT)","RMCF","3.32k","±1%","0.063W, 1/16W","Thick Film","-","±100ppm/°C","0402 (1005 Metric)","0402","0.039"" L x 0.020"" W (1.00mm x 0.50mm)","0.016"" (0.40mm)","2"
"http://www.seielect.com/Catalog/SEI-RMCF_RMCP.pdf","http://media.digikey.com/photos/Stackpole%20Photos/MFG_RMC%20SERIES.jpg","RMCF0402FT442RCT-ND","RMCF0402FT442R","Stackpole Electronics Inc","RES 442 OHM 1/16W 1% 0402",37833,0,"0.04000",0,1,"Cut Tape (CT)","RMCF","442","±1%","0.063W, 1/16W","Thick Film","-","±100ppm/°C","0402 (1005 Metric)","0402","0.039"" L x 0.020"" W (1.00mm x 0.50mm)","0.016"" (0.40mm)","2"
"http://www.seielect.com/Catalog/SEI-RMCF_RMCP.pdf","http://media.digikey.com/photos/Stackpole%20Photos/MFG_RMC%20SERIES.jpg","RMCF0402FT4K22CT-ND","RMCF0402FT4K22","Stackpole Electronics Inc","RES 4.22K OHM 1/16W 1% 0402",40176,0,"0.04000",0,1,"Cut Tape (CT)","RMCF","4.22k","±1%","0.063W, 1/16W","Thick Film","-","±100ppm/°C","0402 (1005 Metric)","0402","0.039"" L x 0.020"" W (1.00mm x 0.50mm)","0.016"" (0.40mm)","2"
"http://www.seielect.com/Catalog/SEI-RMCF_RMCP.pdf","http://media.digikey.com/photos/Stackpole%20Photos/MFG_RMC%20SERIES.jpg","RMCF0402FT56R2CT-ND","RMCF0402FT56R2","Stackpole Electronics Inc","RES 56.2 OHM 1/16W 1% 0402",39076,0,"0.04000",0,1,"Cut Tape (CT)","RMCF","56.2","±1%","0.063W, 1/16W","Thick Film","-","±100ppm/°C","0402 (1005 Metric)","0402","0.039"" L x 0.020"" W (1.00mm x 0.50mm)","0.016"" (0.40mm)","2"
"http://www.seielect.com/Catalog/SEI-RMCF_RMCP.pdf","http://media.digikey.com/photos/Stackpole%20Photos/MFG_RMC%20SERIES.jpg","RMCF0402FT5K90CT-ND","RMCF0402FT5K90","Stackpole Electronics Inc","RES 5.9K OHM 1/16W 1% 0402",36844,0,"0.04000",0,1,"Cut Tape (CT)","RMCF","5.9k","±1%","0.063W, 1/16W","Thick Film","-","±100ppm/°C","0402 (1005 Metric)","0402","0.039"" L x 0.020"" W (1.00mm x 0.50mm)","0.016"" (0.40mm)","2"
"http://www.seielect.com/Catalog/SEI-RMCF_RMCP.pdf","http://media.digikey.com/photos/Stackpole%20Photos/MFG_RMC%20SERIES.jpg","RMCF0402FT604KCT-ND","RMCF0402FT604K","Stackpole Electronics Inc","RES 604K OHM 1/16W 1% 0402",32803,0,"0.04000",0,1,"Cut Tape (CT)","RMCF","604k","±1%","0.063W, 1/16W","Thick Film","-","±100ppm/°C","0402 (1005 Metric)","0402","0.039"" L x 0.020"" W (1.00mm x 0.50mm)","0.016"" (0.40mm)","2"
"http://www.seielect.com/Catalog/SEI-RMCF_RMCP.pdf","http://media.digikey.com/photos/Stackpole%20Photos/MFG_RMC%20SERIES.jpg","RMCF0402FT649RCT-ND","RMCF0402FT649R","Stackpole Electronics Inc","RES 649 OHM 1/16W 1% 0402",30836,0,"0.04000",0,1,"Cut Tape (CT)","RMCF","649","±1%","0.063W, 1/16W","Thick Film","-","±100ppm/°C","0402 (1005 Metric)","0402","0.039"" L x 0.020"" W (1.00mm x 0.50mm)","0.016"" (0.40mm)","2"
"http://www.seielect.com/Catalog/SEI-RMCF_RMCP.pdf","http://media.digikey.com/photos/Stackpole%20Photos/MFG_RMC%20SERIES.jpg","RMCF0402FT715KCT-ND","RMCF0402FT715K","Stackpole Electronics Inc","RES 715K OHM 1/16W 1% 0402",35379,0,"0.04000",0,1,"Cut Tape (CT)","RMCF","715k","±1%","0.063W, 1/16W","Thick Film","-","±100ppm/°C","0402 (1005 Metric)","0402","0.039"" L x 0.020"" W (1.00mm x 0.50mm)","0.016"" (0.40mm)","2"
"http://www.seielect.com/Catalog/SEI-RMCF_RMCP.pdf","http://media.digikey.com/photos/Stackpole%20Photos/MFG_RMC%20SERIES.jpg","RMCF0402FT787RCT-ND","RMCF0402FT787R","Stackpole Electronics Inc","RES 787 OHM 1/16W 1% 0402",39788,0,"0.04000",0,1,"Cut Tape (CT)","RMCF","787","±1%","0.063W, 1/16W","Thick Film","-","±100ppm/°C","0402 (1005 Metric)","0402","0.039"" L x 0.020"" W (1.00mm x 0.50mm)","0.016"" (0.40mm)","2"
