"Datasheets","Image","Digi-Key Part Number","Manufacturer Part Number","Manufacturer","Description","Quantity Available","Factory Stock","Unit Price (USD)","@ qty","Minimum Quantity","Packaging","Series","Resistance (Ohms)","Tolerance","Power (Watts)","Composition","Features","Temperature Coefficient","Package / Case","Supplier Device Package","Size / Dimension","Height","Number of Terminations"
"http://www.seielect.com/Catalog/SEI-RMCF_RMCP.pdf","http://media.digikey.com/photos/Stackpole%20Photos/MFG_RMC%20SERIES.jpg","RMCF1210FT178KCT-ND","RMCF1210FT178K","Stackpole Electronics Inc","RES 178K OHM 1/3W 1% 1210",8000,0,"0.22000",0,1,"Cut Tape (CT)","RMCF","178k","±1%","0.333W, 1/3W","Thick Film","-","±100ppm/°C","1210 (3225 Metric)","1210","0.126"" L x 0.098"" W (3.20mm x 2.50mm)","0.028"" (0.70mm)","2"
"http://www.seielect.com/Catalog/SEI-RMCF_RMCP.pdf","http://media.digikey.com/photos/Stackpole%20Photos/MFG_RMC%20SERIES.jpg","RMCF1210FT187RCT-ND","RMCF1210FT187R","Stackpole Electronics Inc","RES 187 OHM 1/3W 1% 1210",8000,0,"0.22000",0,1,"Cut Tape (CT)","RMCF","187","±1%","0.5W, 1/2W","Thick Film","-","±100ppm/°C","1210 (3225 Metric)","1210","0.126"" L x 0.098"" W (3.20mm x 2.50mm)","0.028"" (0.70mm)","2"
"http://www.seielect.com/Catalog/SEI-RMCF_RMCP.pdf","http://media.digikey.com/photos/Stackpole%20Photos/MFG_RMC%20SERIES.jpg","RMCF1210FT18R2CT-ND","RMCF1210FT18R2","Stackpole Electronics Inc","RES 18.2 OHM 1/3W 1% 1210",8000,0,"0.22000",0,1,"Cut Tape (CT)","RMCF","18.2","±1%","0.5W, 1/2W","Thick Film","-","±100ppm/°C","1210 (3225 Metric)","1210","0.126"" L x 0.098"" W (3.20mm x 2.50mm)","0.028"" (0.70mm)","2"
"http://www.seielect.com/Catalog/SEI-RMCF_RMCP.pdf","http://media.digikey.com/photos/Stackpole%20Photos/MFG_RMC%20SERIES.jpg","RMCF1210FT1K24CT-ND","RMCF1210FT1K24","Stackpole Electronics Inc","RES 1.24K OHM 1/3W 1% 1210",8000,0,"0.22000",0,1,"Cut Tape (CT)","RMCF","1.24k","±1%","0.333W, 1/3W","Thick Film","-","±100ppm/°C","1210 (3225 Metric)","1210","0.126"" L x 0.098"" W (3.20mm x 2.50mm)","0.028"" (0.70mm)","2"
"http://www.seielect.com/Catalog/SEI-RMCF_RMCP.pdf","http://media.digikey.com/photos/Stackpole%20Photos/MFG_RMC%20SERIES.jpg","RMCF1210FT1K37CT-ND","RMCF1210FT1K37","Stackpole Electronics Inc","RES 1.37K OHM 1/3W 1% 1210",8000,0,"0.22000",0,1,"Cut Tape (CT)","RMCF","1.37k","±1%","0.333W, 1/3W","Thick Film","-","±100ppm/°C","1210 (3225 Metric)","1210","0.126"" L x 0.098"" W (3.20mm x 2.50mm)","0.028"" (0.70mm)","2"
"http://www.seielect.com/Catalog/SEI-RMCF_RMCP.pdf","http://media.digikey.com/photos/Stackpole%20Photos/MFG_RMC%20SERIES.jpg","RMCF1210FT1K74CT-ND","RMCF1210FT1K74","Stackpole Electronics Inc","RES 1.74K OHM 1/3W 1% 1210",8000,0,"0.22000",0,1,"Cut Tape (CT)","RMCF","1.74k","±1%","0.333W, 1/3W","Thick Film","-","±100ppm/°C","1210 (3225 Metric)","1210","0.126"" L x 0.098"" W (3.20mm x 2.50mm)","0.028"" (0.70mm)","2"
"http://www.seielect.com/Catalog/SEI-RMCF_RMCP.pdf","http://media.digikey.com/photos/Stackpole%20Photos/MFG_RMC%20SERIES.jpg","RMCF1210FT1M00CT-ND","RMCF1210FT1M00","Stackpole Electronics Inc","RES 1M OHM 1/3W 1% 1210",8000,0,"0.22000",0,1,"Cut Tape (CT)","RMCF","1M","±1%","0.333W, 1/3W","Thick Film","-","±100ppm/°C","1210 (3225 Metric)","1210","0.126"" L x 0.098"" W (3.20mm x 2.50mm)","0.028"" (0.70mm)","2"
"http://www.seielect.com/Catalog/SEI-RMCF_RMCP.pdf","http://media.digikey.com/photos/Stackpole%20Photos/MFG_RMC%20SERIES.jpg","RMCF1210FT20K5CT-ND","RMCF1210FT20K5","Stackpole Electronics Inc","RES 20.5K OHM 1/3W 1% 1210",8000,0,"0.22000",0,1,"Cut Tape (CT)","RMCF","20.5k","±1%","0.333W, 1/3W","Thick Film","-","±100ppm/°C","1210 (3225 Metric)","1210","0.126"" L x 0.098"" W (3.20mm x 2.50mm)","0.028"" (0.70mm)","2"
"http://www.seielect.com/Catalog/SEI-RMCF_RMCP.pdf","http://media.digikey.com/photos/Stackpole%20Photos/MFG_RMC%20SERIES.jpg","RMCF1210FT221RCT-ND","RMCF1210FT221R","Stackpole Electronics Inc","RES 221 OHM 1/3W 1% 1210",8000,0,"0.22000",0,1,"Cut Tape (CT)","RMCF","221","±1%","0.5W, 1/2W","Thick Film","-","±100ppm/°C","1210 (3225 Metric)","1210","0.126"" L x 0.098"" W (3.20mm x 2.50mm)","0.028"" (0.70mm)","2"
"http://www.seielect.com/Catalog/SEI-RMCF_RMCP.pdf","http://media.digikey.com/photos/Stackpole%20Photos/MFG_RMC%20SERIES.jpg","RMCF1210FT24K9CT-ND","RMCF1210FT24K9","Stackpole Electronics Inc","RES 24.9K OHM 1/3W 1% 1210",8000,0,"0.22000",0,1,"Cut Tape (CT)","RMCF","24.9k","±1%","0.333W, 1/3W","Thick Film","-","±100ppm/°C","1210 (3225 Metric)","1210","0.126"" L x 0.098"" W (3.20mm x 2.50mm)","0.028"" (0.70mm)","2"
