"Datasheets","Image","Digi-Key Part Number","Manufacturer Part Number","Manufacturer","Description","Quantity Available","Factory Stock","Unit Price (USD)","@ qty","Minimum Quantity","Packaging","Series","Resistance (Ohms)","Tolerance","Power (Watts)","Composition","Features","Temperature Coefficient","Package / Case","Supplier Device Package","Size / Dimension","Height","Number of Terminations"
"http://www.seielect.com/Catalog/SEI-RMCF_RMCP.pdf","http://media.digikey.com/Renders/Stackpole%20Renders/1210-Pkg.jpg","RMCF2010FT18K2CT-ND","RMCF2010FT18K2","Stackpole Electronics Inc","RES 18.2K OHM 3/4W 1% 2010",8000,0,"0.44000",0,1,"Cut Tape (CT)","RMCF","18.2k","±1%","0.75W, 3/4W","Thick Film","-","±100ppm/°C","2010 (5025 Metric)","2010","0.197"" L x 0.098"" W (5.00mm x 2.50mm)","0.028"" (0.70mm)","2"
"http://www.seielect.com/Catalog/SEI-RMCF_RMCP.pdf","http://media.digikey.com/Renders/Stackpole%20Renders/1210-Pkg.jpg","RMCF2010FT1K21CT-ND","RMCF2010FT1K21","Stackpole Electronics Inc","RES 1.21K OHM 3/4W 1% 2010",8000,0,"0.44000",0,1,"Cut Tape (CT)","RMCF","1.21k","±1%","0.75W, 3/4W","Thick Film","-","±100ppm/°C","2010 (5025 Metric)","2010","0.197"" L x 0.098"" W (5.00mm x 2.50mm)","0.028"" (0.70mm)","2"
"http://www.seielect.com/Catalog/SEI-RMCF_RMCP.pdf","http://media.digikey.com/Renders/Stackpole%20Renders/1210-Pkg.jpg","RMCF2010FT2K37CT-ND","RMCF2010FT2K37","Stackpole Electronics Inc","RES 2.37K OHM 3/4W 1% 2010",8000,0,"0.44000",0,1,"Cut Tape (CT)","RMCF","2.37k","±1%","0.75W, 3/4W","Thick Film","-","±100ppm/°C","2010 (5025 Metric)","2010","0.197"" L x 0.098"" W (5.00mm x 2.50mm)","0.028"" (0.70mm)","2"
"http://www.seielect.com/Catalog/SEI-RMCF_RMCP.pdf","http://media.digikey.com/Renders/Stackpole%20Renders/1210-Pkg.jpg","RMCF2010FT33R2CT-ND","RMCF2010FT33R2","Stackpole Electronics Inc","RES 33.2 OHM 3/4W 1% 2010",8000,0,"0.44000",0,1,"Cut Tape (CT)","RMCF","33.2","±1%","0.75W, 3/4W","Thick Film","-","±100ppm/°C","2010 (5025 Metric)","2010","0.197"" L x 0.098"" W (5.00mm x 2.50mm)","0.028"" (0.70mm)","2"
"http://www.seielect.com/Catalog/SEI-RMCF_RMCP.pdf","http://media.digikey.com/Renders/Stackpole%20Renders/1210-Pkg.jpg","RMCF2010FT549KCT-ND","RMCF2010FT549K","Stackpole Electronics Inc","RES 549K OHM 3/4W 1% 2010",8000,0,"0.44000",0,1,"Cut Tape (CT)","RMCF","549k","±1%","0.75W, 3/4W","Thick Film","-","±100ppm/°C","2010 (5025 Metric)","2010","0.197"" L x 0.098"" W (5.00mm x 2.50mm)","0.028"" (0.70mm)","2"
"http://www.seielect.com/Catalog/SEI-RMCF_RMCP.pdf","http://media.digikey.com/Renders/Stackpole%20Renders/1210-Pkg.jpg","RMCF2010FT9M09CT-ND","RMCF2010FT9M09","Stackpole Electronics Inc","RES 9.09M OHM 3/4W 1% 2010",8000,0,"0.44000",0,1,"Cut Tape (CT)","RMCF","9.09M","±1%","0.75W, 3/4W","Thick Film","-","±100ppm/°C","2010 (5025 Metric)","2010","0.197"" L x 0.098"" W (5.00mm x 2.50mm)","0.028"" (0.70mm)","2"
"http://www.seielect.com/Catalog/SEI-RMCF_RMCP.pdf","http://media.digikey.com/Renders/Stackpole%20Renders/1210-Pkg.jpg","RMCF2010FT1K00CT-ND","RMCF2010FT1K00","Stackpole Electronics Inc","RES 1K OHM 3/4W 1% 2010",9960,0,"0.44000",0,1,"Cut Tape (CT)","RMCF","1k","±1%","0.75W, 3/4W","Thick Film","-","±100ppm/°C","2010 (5025 Metric)","2010","0.197"" L x 0.098"" W (5.00mm x 2.50mm)","0.028"" (0.70mm)","2"
"http://www.seielect.com/Catalog/SEI-RMCF_RMCP.pdf","http://media.digikey.com/Renders/Stackpole%20Renders/1210-Pkg.jpg","RMCF2010FT100KCT-ND","RMCF2010FT100K","Stackpole Electronics Inc","RES 100K OHM 3/4W 1% 2010",5170,0,"0.44000",0,1,"Cut Tape (CT)","RMCF","100k","±1%","0.75W, 3/4W","Thick Film","-","±100ppm/°C","2010 (5025 Metric)","2010","0.197"" L x 0.098"" W (5.00mm x 2.50mm)","0.028"" (0.70mm)","2"
"http://www.seielect.com/Catalog/SEI-RMCF_RMCP.pdf","http://media.digikey.com/Renders/Stackpole%20Renders/1210-Pkg.jpg","RMCF2010FT121RCT-ND","RMCF2010FT121R","Stackpole Electronics Inc","RES 121 OHM 3/4W 1% 2010",3940,0,"0.44000",0,1,"Cut Tape (CT)","RMCF","121","±1%","0.75W, 3/4W","Thick Film","-","±100ppm/°C","2010 (5025 Metric)","2010","0.197"" L x 0.098"" W (5.00mm x 2.50mm)","0.028"" (0.70mm)","2"
"http://www.seielect.com/Catalog/SEI-RMCF_RMCP.pdf","http://media.digikey.com/Renders/Stackpole%20Renders/1210-Pkg.jpg","RMCF2010FT130RCT-ND","RMCF2010FT130R","Stackpole Electronics Inc","RES 130 OHM 3/4W 1% 2010",4024,0,"0.44000",0,1,"Cut Tape (CT)","RMCF","130","±1%","0.75W, 3/4W","Thick Film","-","±100ppm/°C","2010 (5025 Metric)","2010","0.197"" L x 0.098"" W (5.00mm x 2.50mm)","0.028"" (0.70mm)","2"
"http://www.seielect.com/Catalog/SEI-RMCF_RMCP.pdf","http://media.digikey.com/Renders/Stackpole%20Renders/1210-Pkg.jpg","RMCF2010FT15K0CT-ND","RMCF2010FT15K0","Stackpole Electronics Inc","RES 15K OHM 3/4W 1% 2010",7964,0,"0.44000",0,1,"Cut Tape (CT)","RMCF","15k","±1%","0.75W, 3/4W","Thick Film","-","±100ppm/°C","2010 (5025 Metric)","2010","0.197"" L x 0.098"" W (5.00mm x 2.50mm)","0.028"" (0.70mm)","2"
"http://www.seielect.com/Catalog/SEI-RMCF_RMCP.pdf","http://media.digikey.com/Renders/Stackpole%20Renders/1210-Pkg.jpg","RMCF2010FT16R2CT-ND","RMCF2010FT16R2","Stackpole Electronics Inc","RES 16.2 OHM 3/4W 1% 2010",7890,0,"0.44000",0,1,"Cut Tape (CT)","RMCF","16.2","±1%","0.75W, 3/4W","Thick Film","-","±100ppm/°C","2010 (5025 Metric)","2010","0.197"" L x 0.098"" W (5.00mm x 2.50mm)","0.028"" (0.70mm)","2"
"http://www.seielect.com/Catalog/SEI-RMCF_RMCP.pdf","http://media.digikey.com/Renders/Stackpole%20Renders/1210-Pkg.jpg","RMCF2010FT17R4CT-ND","RMCF2010FT17R4","Stackpole Electronics Inc","RES 17.4 OHM 3/4W 1% 2010",7729,0,"0.44000",0,1,"Cut Tape (CT)","RMCF","17.4","±1%","0.75W, 3/4W","Thick Film","-","±100ppm/°C","2010 (5025 Metric)","2010","0.197"" L x 0.098"" W (5.00mm x 2.50mm)","0.028"" (0.70mm)","2"
"http://www.seielect.com/Catalog/SEI-RMCF_RMCP.pdf","http://media.digikey.com/Renders/Stackpole%20Renders/1210-Pkg.jpg","RMCF2010FT18R2CT-ND","RMCF2010FT18R2","Stackpole Electronics Inc","RES 18.2 OHM 3/4W 1% 2010",5916,0,"0.44000",0,1,"Cut Tape (CT)","RMCF","18.2","±1%","0.75W, 3/4W","Thick Film","-","±100ppm/°C","2010 (5025 Metric)","2010","0.197"" L x 0.098"" W (5.00mm x 2.50mm)","0.028"" (0.70mm)","2"
"http://www.seielect.com/Catalog/SEI-RMCF_RMCP.pdf","http://media.digikey.com/Renders/Stackpole%20Renders/1210-Pkg.jpg","RMCF2010FT18R7CT-ND","RMCF2010FT18R7","Stackpole Electronics Inc","RES 18.7 OHM 3/4W 1% 2010",7320,0,"0.44000",0,1,"Cut Tape (CT)","RMCF","18.7","±1%","0.75W, 3/4W","Thick Film","-","±100ppm/°C","2010 (5025 Metric)","2010","0.197"" L x 0.098"" W (5.00mm x 2.50mm)","0.028"" (0.70mm)","2"
"http://www.seielect.com/Catalog/SEI-RMCF_RMCP.pdf","http://media.digikey.com/Renders/Stackpole%20Renders/1210-Pkg.jpg","RMCF2010FT1K82CT-ND","RMCF2010FT1K82","Stackpole Electronics Inc","RES 1.82K OHM 3/4W 1% 2010",7353,0,"0.44000",0,1,"Cut Tape (CT)","RMCF","1.82k","±1%","0.75W, 3/4W","Thick Film","-","±100ppm/°C","2010 (5025 Metric)","2010","0.197"" L x 0.098"" W (5.00mm x 2.50mm)","0.028"" (0.70mm)","2"
"http://www.seielect.com/Catalog/SEI-RMCF_RMCP.pdf","http://media.digikey.com/Renders/Stackpole%20Renders/1210-Pkg.jpg","RMCF2010FT215RCT-ND","RMCF2010FT215R","Stackpole Electronics Inc","RES 215 OHM 3/4W 1% 2010",7950,0,"0.44000",0,1,"Cut Tape (CT)","RMCF","215","±1%","0.75W, 3/4W","Thick Film","-","±100ppm/°C","2010 (5025 Metric)","2010","0.197"" L x 0.098"" W (5.00mm x 2.50mm)","0.028"" (0.70mm)","2"
"http://www.seielect.com/Catalog/SEI-RMCF_RMCP.pdf","http://media.digikey.com/Renders/Stackpole%20Renders/1210-Pkg.jpg","RMCF2010FT21R0CT-ND","RMCF2010FT21R0","Stackpole Electronics Inc","RES 21 OHM 3/4W 1% 2010",7580,0,"0.44000",0,1,"Cut Tape (CT)","RMCF","21","±1%","0.75W, 3/4W","Thick Film","-","±100ppm/°C","2010 (5025 Metric)","2010","0.197"" L x 0.098"" W (5.00mm x 2.50mm)","0.028"" (0.70mm)","2"
"http://www.seielect.com/Catalog/SEI-RMCF_RMCP.pdf","http://media.digikey.com/Renders/Stackpole%20Renders/1210-Pkg.jpg","RMCF2010FT221RCT-ND","RMCF2010FT221R","Stackpole Electronics Inc","RES 221 OHM 3/4W 1% 2010",7730,0,"0.44000",0,1,"Cut Tape (CT)","RMCF","221","±1%","0.75W, 3/4W","Thick Film","-","±100ppm/°C","2010 (5025 Metric)","2010","0.197"" L x 0.098"" W (5.00mm x 2.50mm)","0.028"" (0.70mm)","2"
"http://www.seielect.com/Catalog/SEI-RMCF_RMCP.pdf","http://media.digikey.com/Renders/Stackpole%20Renders/1210-Pkg.jpg","RMCF2010FT22R1CT-ND","RMCF2010FT22R1","Stackpole Electronics Inc","RES 22.1 OHM 3/4W 1% 2010",6663,0,"0.44000",0,1,"Cut Tape (CT)","RMCF","22.1","±1%","0.75W, 3/4W","Thick Film","-","±100ppm/°C","2010 (5025 Metric)","2010","0.197"" L x 0.098"" W (5.00mm x 2.50mm)","0.028"" (0.70mm)","2"
"http://www.seielect.com/Catalog/SEI-RMCF_RMCP.pdf","http://media.digikey.com/Renders/Stackpole%20Renders/1210-Pkg.jpg","RMCF2010FT2K49CT-ND","RMCF2010FT2K49","Stackpole Electronics Inc","RES 2.49K OHM 3/4W 1% 2010",6420,0,"0.44000",0,1,"Cut Tape (CT)","RMCF","2.49k","±1%","0.75W, 3/4W","Thick Film","-","±100ppm/°C","2010 (5025 Metric)","2010","0.197"" L x 0.098"" W (5.00mm x 2.50mm)","0.028"" (0.70mm)","2"
"http://www.seielect.com/Catalog/SEI-RMCF_RMCP.pdf","http://media.digikey.com/Renders/Stackpole%20Renders/1210-Pkg.jpg","RMCF2010FT36R5CT-ND","RMCF2010FT36R5","Stackpole Electronics Inc","RES 36.5 OHM 3/4W 1% 2010",8000,0,"0.44000",0,1,"Cut Tape (CT)","RMCF","36.5","±1%","0.75W, 3/4W","Thick Film","-","±100ppm/°C","2010 (5025 Metric)","2010","0.197"" L x 0.098"" W (5.00mm x 2.50mm)","0.028"" (0.70mm)","2"
"http://www.seielect.com/Catalog/SEI-RMCF_RMCP.pdf","http://media.digikey.com/Renders/Stackpole%20Renders/1210-Pkg.jpg","RMCF2010FT41R2CT-ND","RMCF2010FT41R2","Stackpole Electronics Inc","RES 41.2 OHM 3/4W 1% 2010",7386,0,"0.44000",0,1,"Cut Tape (CT)","RMCF","41.2","±1%","0.75W, 3/4W","Thick Film","-","±100ppm/°C","2010 (5025 Metric)","2010","0.197"" L x 0.098"" W (5.00mm x 2.50mm)","0.028"" (0.70mm)","2"
"http://www.seielect.com/Catalog/SEI-RMCF_RMCP.pdf","http://media.digikey.com/Renders/Stackpole%20Renders/1210-Pkg.jpg","RMCF2010FT453RCT-ND","RMCF2010FT453R","Stackpole Electronics Inc","RES 453 OHM 3/4W 1% 2010",7209,0,"0.44000",0,1,"Cut Tape (CT)","RMCF","453","±1%","0.75W, 3/4W","Thick Film","-","±100ppm/°C","2010 (5025 Metric)","2010","0.197"" L x 0.098"" W (5.00mm x 2.50mm)","0.028"" (0.70mm)","2"
"http://www.seielect.com/Catalog/SEI-RMCF_RMCP.pdf","http://media.digikey.com/Renders/Stackpole%20Renders/1210-Pkg.jpg","RMCF2010FT475RCT-ND","RMCF2010FT475R","Stackpole Electronics Inc","RES 475 OHM 3/4W 1% 2010",8849,0,"0.44000",0,1,"Cut Tape (CT)","RMCF","475","±1%","0.75W, 3/4W","Thick Film","-","±100ppm/°C","2010 (5025 Metric)","2010","0.197"" L x 0.098"" W (5.00mm x 2.50mm)","0.028"" (0.70mm)","2"
"http://www.seielect.com/Catalog/SEI-RMCF_RMCP.pdf","http://media.digikey.com/Renders/Stackpole%20Renders/1210-Pkg.jpg","RMCF2010FT47K5CT-ND","RMCF2010FT47K5","Stackpole Electronics Inc","RES 47.5K OHM 3/4W 1% 2010",7665,0,"0.44000",0,1,"Cut Tape (CT)","RMCF","47.5k","±1%","0.75W, 3/4W","Thick Film","-","±100ppm/°C","2010 (5025 Metric)","2010","0.197"" L x 0.098"" W (5.00mm x 2.50mm)","0.028"" (0.70mm)","2"
"http://www.seielect.com/Catalog/SEI-RMCF_RMCP.pdf","http://media.digikey.com/Renders/Stackpole%20Renders/1210-Pkg.jpg","RMCF2010FT61R9CT-ND","RMCF2010FT61R9","Stackpole Electronics Inc","RES 61.9 OHM 3/4W 1% 2010",7400,0,"0.44000",0,1,"Cut Tape (CT)","RMCF","61.9","±1%","0.75W, 3/4W","Thick Film","-","±100ppm/°C","2010 (5025 Metric)","2010","0.197"" L x 0.098"" W (5.00mm x 2.50mm)","0.028"" (0.70mm)","2"
"http://www.seielect.com/Catalog/SEI-RMCF_RMCP.pdf","http://media.digikey.com/Renders/Stackpole%20Renders/1210-Pkg.jpg","RMCF2010FT78R7CT-ND","RMCF2010FT78R7","Stackpole Electronics Inc","RES 78.7 OHM 3/4W 1% 2010",7380,0,"0.44000",0,1,"Cut Tape (CT)","RMCF","78.7","±1%","0.75W, 3/4W","Thick Film","-","±100ppm/°C","2010 (5025 Metric)","2010","0.197"" L x 0.098"" W (5.00mm x 2.50mm)","0.028"" (0.70mm)","2"
"http://www.seielect.com/Catalog/SEI-RMCF_RMCP.pdf","http://media.digikey.com/Renders/Stackpole%20Renders/1210-Pkg.jpg","RMCF2010FT7K50CT-ND","RMCF2010FT7K50","Stackpole Electronics Inc","RES 7.5K OHM 3/4W 1% 2010",6925,0,"0.44000",0,1,"Cut Tape (CT)","RMCF","7.5k","±1%","0.75W, 3/4W","Thick Film","-","±100ppm/°C","2010 (5025 Metric)","2010","0.197"" L x 0.098"" W (5.00mm x 2.50mm)","0.028"" (0.70mm)","2"
"http://www.seielect.com/Catalog/SEI-RMCF_RMCP.pdf","http://media.digikey.com/Renders/Stackpole%20Renders/1210-Pkg.jpg","RMCF2010FT95R3CT-ND","RMCF2010FT95R3","Stackpole Electronics Inc","RES 95.3 OHM 3/4W 1% 2010",7890,0,"0.44000",0,1,"Cut Tape (CT)","RMCF","95.3","±1%","0.75W, 3/4W","Thick Film","-","±100ppm/°C","2010 (5025 Metric)","2010","0.197"" L x 0.098"" W (5.00mm x 2.50mm)","0.028"" (0.70mm)","2"
"http://www.seielect.com/Catalog/SEI-RMCF_RMCP.pdf","http://media.digikey.com/Renders/Stackpole%20Renders/1210-Pkg.jpg","RMCF2010FT120RCT-ND","RMCF2010FT120R","Stackpole Electronics Inc","RES 120 OHM 3/4W 1% 2010",7910,0,"0.44000",0,1,"Cut Tape (CT)","RMCF","120","±1%","0.75W, 3/4W","Thick Film","-","±100ppm/°C","2010 (5025 Metric)","2010","0.197"" L x 0.098"" W (5.00mm x 2.50mm)","0.028"" (0.70mm)","2"
"http://www.seielect.com/Catalog/SEI-RMCF_RMCP.pdf","http://media.digikey.com/Renders/Stackpole%20Renders/1210-Pkg.jpg","RMCF2010FT604RCT-ND","RMCF2010FT604R","Stackpole Electronics Inc","RES 604 OHM 3/4W 1% 2010",7990,0,"0.44000",0,1,"Cut Tape (CT)","RMCF","604","±1%","0.75W, 3/4W","Thick Film","-","±100ppm/°C","2010 (5025 Metric)","2010","0.197"" L x 0.098"" W (5.00mm x 2.50mm)","0.028"" (0.70mm)","2"
"http://www.seielect.com/Catalog/SEI-RMCF_RMCP.pdf","http://media.digikey.com/Renders/Stackpole%20Renders/1210-Pkg.jpg","RMCP2010FT22R0CT-ND","RMCP2010FT22R0","Stackpole Electronics Inc","RES 22 OHM 1W 1% 2010",51375,0,"0.70000",0,1,"Cut Tape (CT)","RMCP","22","±1%","1W","Thick Film","-","±100ppm/°C","2010 (5025 Metric)","2010","0.197"" L x 0.098"" W (5.00mm x 2.50mm)","0.028"" (0.70mm)","2"
"http://www.seielect.com/Catalog/SEI-RMCF_RMCP.pdf","http://media.digikey.com/Renders/Stackpole%20Renders/1210-Pkg.jpg","RMCP2010FT100RCT-ND","RMCP2010FT100R","Stackpole Electronics Inc","RES 100 OHM 1W 1% 2010",26229,0,"0.70000",0,1,"Cut Tape (CT)","RMCP","100","±1%","1W","Thick Film","-","±100ppm/°C","2010 (5025 Metric)","2010","0.197"" L x 0.098"" W (5.00mm x 2.50mm)","0.028"" (0.70mm)","2"
"http://www.seielect.com/Catalog/SEI-RMCF_RMCP.pdf","http://media.digikey.com/Renders/Stackpole%20Renders/1210-Pkg.jpg","RMCP2010FT10R0CT-ND","RMCP2010FT10R0","Stackpole Electronics Inc","RES 10 OHM 1W 1% 2010",19123,0,"0.70000",0,1,"Cut Tape (CT)","RMCP","10","±1%","1W","Thick Film","-","±100ppm/°C","2010 (5025 Metric)","2010","0.197"" L x 0.098"" W (5.00mm x 2.50mm)","0.028"" (0.70mm)","2"
"http://www.seielect.com/Catalog/SEI-RMCF_RMCP.pdf","http://media.digikey.com/Renders/Stackpole%20Renders/1210-Pkg.jpg","RMCP2010FT15R0CT-ND","RMCP2010FT15R0","Stackpole Electronics Inc","RES 15 OHM 1W 1% 2010",10781,0,"0.70000",0,1,"Cut Tape (CT)","RMCP","15","±1%","1W","Thick Film","-","±100ppm/°C","2010 (5025 Metric)","2010","0.197"" L x 0.098"" W (5.00mm x 2.50mm)","0.028"" (0.70mm)","2"
"http://www.seielect.com/Catalog/SEI-RMCF_RMCP.pdf","http://media.digikey.com/Renders/Stackpole%20Renders/1210-Pkg.jpg","RMCP2010FT150RCT-ND","RMCP2010FT150R","Stackpole Electronics Inc","RES 150 OHM 1W 1% 2010",9301,0,"0.70000",0,1,"Cut Tape (CT)","RMCP","150","±1%","1W","Thick Film","-","±100ppm/°C","2010 (5025 Metric)","2010","0.197"" L x 0.098"" W (5.00mm x 2.50mm)","0.028"" (0.70mm)","2"
"http://www.seielect.com/Catalog/SEI-RMCF_RMCP.pdf","http://media.digikey.com/Renders/Stackpole%20Renders/1210-Pkg.jpg","RMCP2010FT200RCT-ND","RMCP2010FT200R","Stackpole Electronics Inc","RES 200 OHM 1W 1% 2010",11243,0,"0.70000",0,1,"Cut Tape (CT)","RMCP","200","±1%","1W","Thick Film","-","±100ppm/°C","2010 (5025 Metric)","2010","0.197"" L x 0.098"" W (5.00mm x 2.50mm)","0.028"" (0.70mm)","2"
"http://www.seielect.com/Catalog/SEI-RMCF_RMCP.pdf","http://media.digikey.com/Renders/Stackpole%20Renders/1210-Pkg.jpg","RMCP2010FT330RCT-ND","RMCP2010FT330R","Stackpole Electronics Inc","RES 330 OHM 1W 1% 2010",12195,0,"0.70000",0,1,"Cut Tape (CT)","RMCP","330","±1%","1W","Thick Film","-","±100ppm/°C","2010 (5025 Metric)","2010","0.197"" L x 0.098"" W (5.00mm x 2.50mm)","0.028"" (0.70mm)","2"
"http://www.seielect.com/Catalog/SEI-RMCF_RMCP.pdf","http://media.digikey.com/Renders/Stackpole%20Renders/1210-Pkg.jpg","RMCP2010FT68R0CT-ND","RMCP2010FT68R0","Stackpole Electronics Inc","RES 68 OHM 1W 1% 2010",4205,0,"0.70000",0,1,"Cut Tape (CT)","RMCP","68","±1%","1W","Thick Film","-","±100ppm/°C","2010 (5025 Metric)","2010","0.197"" L x 0.098"" W (5.00mm x 2.50mm)","0.028"" (0.70mm)","2"
"http://www.seielect.com/Catalog/SEI-RMCF_RMCP.pdf","http://media.digikey.com/Renders/Stackpole%20Renders/1210-Pkg.jpg","RMCP2010FT220RCT-ND","RMCP2010FT220R","Stackpole Electronics Inc","RES 220 OHM 1W 1% 2010",7947,0,"0.70000",0,1,"Cut Tape (CT)","RMCP","220","±1%","1W","Thick Film","-","±100ppm/°C","2010 (5025 Metric)","2010","0.197"" L x 0.098"" W (5.00mm x 2.50mm)","0.028"" (0.70mm)","2"
"http://www.seielect.com/Catalog/SEI-RMCF_RMCP.pdf","http://media.digikey.com/Renders/Stackpole%20Renders/1210-Pkg.jpg","RMCP2010FT1K00CT-ND","RMCP2010FT1K00","Stackpole Electronics Inc","RES 1K OHM 1W 1% 2010",7252,0,"0.70000",0,1,"Cut Tape (CT)","RMCP","1k","±1%","1W","Thick Film","-","±100ppm/°C","2010 (5025 Metric)","2010","0.197"" L x 0.098"" W (5.00mm x 2.50mm)","0.028"" (0.70mm)","2"
