"Datasheets","Image","Digi-Key Part Number","Manufacturer Part Number","Manufacturer","Description","Quantity Available","Factory Stock","Unit Price (USD)","@ qty","Minimum Quantity","Packaging","Series","Resistance (Ohms)","Tolerance","Power (Watts)","Composition","Features","Temperature Coefficient","Package / Case","Supplier Device Package","Size / Dimension","Height","Number of Terminations"
"http://www.seielect.com/Catalog/SEI-RMCF_RMCP.pdf","http://media.digikey.com/Renders/Stackpole%20Renders/0201-RMCF-Series.jpg","RMCF0201FT47R0CT-ND","RMCF0201FT47R0","Stackpole Electronics Inc","RES 47 OHM 1/20W 1% 0201",20000,0,"0.11000",0,1,"Cut Tape (CT)","RMCF","47","±1%","0.05W, 1/20W","Thick Film","-","±200ppm/°C","0201 (0603 Metric)","0201","0.024"" L x 0.012"" W (0.60mm x 0.30mm)","0.009"" (0.24mm)","2"
"http://www.seielect.com/Catalog/SEI-RMCF_RMCP.pdf","http://media.digikey.com/Renders/Stackpole%20Renders/0201-RMCF-Series.jpg","RMCF0201FT475RCT-ND","RMCF0201FT475R","Stackpole Electronics Inc","RES 475 OHM 1/20W 1% 0201",20000,0,"0.11000",0,1,"Cut Tape (CT)","RMCF","475","±1%","0.05W, 1/20W","Thick Film","-","±200ppm/°C","0201 (0603 Metric)","0201","0.024"" L x 0.012"" W (0.60mm x 0.30mm)","0.009"" (0.24mm)","2"
"http://www.seielect.com/Catalog/SEI-RMCF_RMCP.pdf","http://media.digikey.com/Renders/Stackpole%20Renders/0201-RMCF-Series.jpg","RMCF0201FT1K50CT-ND","RMCF0201FT1K50","Stackpole Electronics Inc","RES 1.5K OHM 1/20W 1% 0201",20000,0,"0.12000",0,1,"Cut Tape (CT)","RMCF","1.5k","±1%","0.05W, 1/20W","Thick Film","-","±200ppm/°C","0201 (0603 Metric)","0201","0.024"" L x 0.012"" W (0.60mm x 0.30mm)","0.009"" (0.24mm)","2"
"http://www.seielect.com/Catalog/SEI-RMCF_RMCP.pdf","http://media.digikey.com/Renders/Stackpole%20Renders/0201-RMCF-Series.jpg","RMCF0201FT33R2CT-ND","RMCF0201FT33R2","Stackpole Electronics Inc","RES 33.2 OHM 1/20W 1% 0201",29850,0,"0.18000",0,1,"Cut Tape (CT)","RMCF","33.2","±1%","0.05W, 1/20W","Thick Film","-","±200ppm/°C","0201 (0603 Metric)","0201","0.024"" L x 0.012"" W (0.60mm x 0.30mm)","0.009"" (0.24mm)","2"
"http://www.seielect.com/Catalog/SEI-RMCF_RMCP.pdf","http://media.digikey.com/Renders/Stackpole%20Renders/0201-RMCF-Series.jpg","RMCF0201FT240RCT-ND","RMCF0201FT240R","Stackpole Electronics Inc","RES 240 OHM 1/20W 1% 0201",19800,0,"0.11000",0,1,"Cut Tape (CT)","RMCF","240","±1%","0.05W, 1/20W","Thick Film","-","±200ppm/°C","0201 (0603 Metric)","0201","0.024"" L x 0.012"" W (0.60mm x 0.30mm)","0.009"" (0.24mm)","2"
"http://www.seielect.com/Catalog/SEI-RMCF_RMCP.pdf","http://media.digikey.com/Renders/Stackpole%20Renders/0201-RMCF-Series.jpg","RMCF0201FT2K20CT-ND","RMCF0201FT2K20","Stackpole Electronics Inc","RES 2.2K OHM 1/20W 1% 0201",19550,0,"0.11000",0,1,"Cut Tape (CT)","RMCF","2.2k","±1%","0.05W, 1/20W","Thick Film","-","±200ppm/°C","0201 (0603 Metric)","0201","0.024"" L x 0.012"" W (0.60mm x 0.30mm)","0.009"" (0.24mm)","2"
"http://www.seielect.com/Catalog/SEI-RMCF_RMCP.pdf","http://media.digikey.com/Renders/Stackpole%20Renders/0201-RMCF-Series.jpg","RMCF0201FT249RCT-ND","RMCF0201FT249R","Stackpole Electronics Inc","RES 249 OHM 1/20W 1% 0201",19350,0,"0.11000",0,1,"Cut Tape (CT)","RMCF","249","±1%","0.05W, 1/20W","Thick Film","-","±200ppm/°C","0201 (0603 Metric)","0201","0.024"" L x 0.012"" W (0.60mm x 0.30mm)","0.009"" (0.24mm)","2"
"http://www.seielect.com/Catalog/SEI-RMCF_RMCP.pdf","http://media.digikey.com/Renders/Stackpole%20Renders/0201-RMCF-Series.jpg","RMCF0201FT3K00CT-ND","RMCF0201FT3K00","Stackpole Electronics Inc","RES 3K OHM 1/20W 1% 0201",18900,0,"0.11000",0,1,"Cut Tape (CT)","RMCF","3k","±1%","0.05W, 1/20W","Thick Film","-","±200ppm/°C","0201 (0603 Metric)","0201","0.024"" L x 0.012"" W (0.60mm x 0.30mm)","0.009"" (0.24mm)","2"
"http://www.seielect.com/Catalog/SEI-RMCF_RMCP.pdf","http://media.digikey.com/Renders/Stackpole%20Renders/0201-RMCF-Series.jpg","RMCF0201FT270RCT-ND","RMCF0201FT270R","Stackpole Electronics Inc","RES 270 OHM 1/20W 1% 0201",18550,0,"0.11000",0,1,"Cut Tape (CT)","RMCF","270","±1%","0.05W, 1/20W","Thick Film","-","±200ppm/°C","0201 (0603 Metric)","0201","0.024"" L x 0.012"" W (0.60mm x 0.30mm)","0.009"" (0.24mm)","2"
"http://www.seielect.com/Catalog/SEI-RMCF_RMCP.pdf","http://media.digikey.com/Renders/Stackpole%20Renders/0201-RMCF-Series.jpg","RMCF0201FT150RCT-ND","RMCF0201FT150R","Stackpole Electronics Inc","RES 150 OHM 1/20W 1% 0201",19900,0,"0.18000",0,1,"Cut Tape (CT)","RMCF","150","±1%","0.05W, 1/20W","Thick Film","-","±200ppm/°C","0201 (0603 Metric)","0201","0.024"" L x 0.012"" W (0.60mm x 0.30mm)","0.009"" (0.24mm)","2"
"http://www.seielect.com/Catalog/SEI-RMCF_RMCP.pdf","http://media.digikey.com/Renders/Stackpole%20Renders/0201-RMCF-Series.jpg","RMCF0201FT47K0CT-ND","RMCF0201FT47K0","Stackpole Electronics Inc","RES 47K OHM 1/20W 1% 0201",19900,0,"0.18000",0,1,"Cut Tape (CT)","RMCF","47k","±1%","0.05W, 1/20W","Thick Film","-","±200ppm/°C","0201 (0603 Metric)","0201","0.024"" L x 0.012"" W (0.60mm x 0.30mm)","0.009"" (0.24mm)","2"
"http://www.seielect.com/Catalog/SEI-RMCF_RMCP.pdf","http://media.digikey.com/Renders/Stackpole%20Renders/0201-RMCF-Series.jpg","RMCF0201FT10R0CT-ND","RMCF0201FT10R0","Stackpole Electronics Inc","RES 10 OHM 1/20W 1% 0201",19350,0,"0.18000",0,1,"Cut Tape (CT)","RMCF","10","±1%","0.05W, 1/20W","Thick Film","-","±200ppm/°C","0201 (0603 Metric)","0201","0.024"" L x 0.012"" W (0.60mm x 0.30mm)","0.009"" (0.24mm)","2"
"http://www.seielect.com/Catalog/SEI-RMCF_RMCP.pdf","http://media.digikey.com/Renders/Stackpole%20Renders/0201-RMCF-Series.jpg","RMCF0201FT1K00CT-ND","RMCF0201FT1K00","Stackpole Electronics Inc","RES 1K OHM 1/20W 1% 0201",18525,0,"0.18000",0,1,"Cut Tape (CT)","RMCF","1k","±1%","0.05W, 1/20W","Thick Film","-","±200ppm/°C","0201 (0603 Metric)","0201","0.024"" L x 0.012"" W (0.60mm x 0.30mm)","0.009"" (0.24mm)","2"
"http://www.seielect.com/Catalog/SEI-RMCF_RMCP.pdf","http://media.digikey.com/Renders/Stackpole%20Renders/0201-RMCF-Series.jpg","RMCF0201FT49R9CT-ND","RMCF0201FT49R9","Stackpole Electronics Inc","RES 49.9 OHM 1/20W 1% 0201",17250,0,"0.18000",0,1,"Cut Tape (CT)","RMCF","49.9","±1%","0.05W, 1/20W","Thick Film","-","±200ppm/°C","0201 (0603 Metric)","0201","0.024"" L x 0.012"" W (0.60mm x 0.30mm)","0.009"" (0.24mm)","2"
"http://www.seielect.com/Catalog/SEI-RMCF_RMCP.pdf","http://media.digikey.com/Renders/Stackpole%20Renders/0201-RMCF-Series.jpg","RMCF0201FT15R0CT-ND","RMCF0201FT15R0","Stackpole Electronics Inc","RES 15 OHM 1/20W 1% 0201",10000,0,"0.11000",0,1,"Cut Tape (CT)","RMCF","15","±1%","0.05W, 1/20W","Thick Film","-","±200ppm/°C","0201 (0603 Metric)","0201","0.024"" L x 0.012"" W (0.60mm x 0.30mm)","0.009"" (0.24mm)","2"
"http://www.seielect.com/Catalog/SEI-RMCF_RMCP.pdf","http://media.digikey.com/Renders/Stackpole%20Renders/0201-RMCF-Series.jpg","RMCF0201FT130RCT-ND","RMCF0201FT130R","Stackpole Electronics Inc","RES 130 OHM 1/20W 1% 0201",10000,0,"0.11000",0,1,"Cut Tape (CT)","RMCF","130","±1%","0.05W, 1/20W","Thick Film","-","±200ppm/°C","0201 (0603 Metric)","0201","0.024"" L x 0.012"" W (0.60mm x 0.30mm)","0.009"" (0.24mm)","2"
"http://www.seielect.com/Catalog/SEI-RMCF_RMCP.pdf","http://media.digikey.com/Renders/Stackpole%20Renders/0201-RMCF-Series.jpg","RMCF0201FT49K9CT-ND","RMCF0201FT49K9","Stackpole Electronics Inc","RES 49.9K OHM 1/20W 1% 0201",10000,0,"0.12000",0,1,"Cut Tape (CT)","RMCF","49.9k","±1%","0.05W, 1/20W","Thick Film","-","±200ppm/°C","0201 (0603 Metric)","0201","0.024"" L x 0.012"" W (0.60mm x 0.30mm)","0.009"" (0.24mm)","2"
"http://www.seielect.com/Catalog/SEI-RMCF_RMCP.pdf","http://media.digikey.com/Renders/Stackpole%20Renders/0201-RMCF-Series.jpg","RMCF0201FT56K2CT-ND","RMCF0201FT56K2","Stackpole Electronics Inc","RES 56.2K OHM 1/20W 1% 0201",10000,0,"0.11000",0,1,"Cut Tape (CT)","RMCF","56.2k","±1%","0.05W, 1/20W","Thick Film","-","±200ppm/°C","0201 (0603 Metric)","0201","0.024"" L x 0.012"" W (0.60mm x 0.30mm)","0.009"" (0.24mm)","2"
"http://www.seielect.com/Catalog/SEI-RMCF_RMCP.pdf","http://media.digikey.com/Renders/Stackpole%20Renders/0201-RMCF-Series.jpg","RMCF0201FT3K01CT-ND","RMCF0201FT3K01","Stackpole Electronics Inc","RES 3.01K OHM 1/20W 1% 0201",10000,0,"0.18000",0,1,"Cut Tape (CT)","RMCF","3.01k","±1%","0.05W, 1/20W","Thick Film","-","±200ppm/°C","0201 (0603 Metric)","0201","0.024"" L x 0.012"" W (0.60mm x 0.30mm)","0.009"" (0.24mm)","2"
"http://www.seielect.com/Catalog/SEI-RMCF_RMCP.pdf","http://media.digikey.com/Renders/Stackpole%20Renders/0201-RMCF-Series.jpg","RMCF0201FT33K2CT-ND","RMCF0201FT33K2","Stackpole Electronics Inc","RES 33.2K OHM 1/20W 1% 0201",9800,0,"0.11000",0,1,"Cut Tape (CT)","RMCF","33.2k","±1%","0.05W, 1/20W","Thick Film","-","±200ppm/°C","0201 (0603 Metric)","0201","0.024"" L x 0.012"" W (0.60mm x 0.30mm)","0.009"" (0.24mm)","2"
"http://www.seielect.com/Catalog/SEI-RMCF_RMCP.pdf","http://media.digikey.com/Renders/Stackpole%20Renders/0201-RMCF-Series.jpg","RMCF0201FT4K02CT-ND","RMCF0201FT4K02","Stackpole Electronics Inc","RES 4.02K OHM 1/20W 1% 0201",9750,0,"0.11000",0,1,"Cut Tape (CT)","RMCF","4.02k","±1%","0.05W, 1/20W","Thick Film","-","±200ppm/°C","0201 (0603 Metric)","0201","0.024"" L x 0.012"" W (0.60mm x 0.30mm)","0.009"" (0.24mm)","2"
"http://www.seielect.com/Catalog/SEI-RMCF_RMCP.pdf","http://media.digikey.com/Renders/Stackpole%20Renders/0201-RMCF-Series.jpg","RMCF0201FT4K99CT-ND","RMCF0201FT4K99","Stackpole Electronics Inc","RES 4.99K OHM 1/20W 1% 0201",9750,0,"0.11000",0,1,"Cut Tape (CT)","RMCF","4.99k","±1%","0.05W, 1/20W","Thick Film","-","±200ppm/°C","0201 (0603 Metric)","0201","0.024"" L x 0.012"" W (0.60mm x 0.30mm)","0.009"" (0.24mm)","2"
