"Datasheets","Image","Digi-Key Part Number","Manufacturer Part Number","Manufacturer","Description","Quantity Available","Factory Stock","Unit Price (EUR)","@ qty","Minimum Quantity","Packaging","Series","Type","Frequency","Frequency Stability","Frequency Tolerance","Load Capacitance","ESR (Equivalent Series Resistance)","Operating Mode","Operating Temperature","Ratings","Mounting Type","Package / Case","Size / Dimension","Height"
"http://www.ctscorp.com/components/Datasheets/008-0309-0.pdf","http://media.digikey.com/photos/CTS%20Photos/ATS%20Series.jpg","ATS40A-ND","ATS40A","CTS-Frequency Controls","CRYSTAL 40MHZ 20PF THRU",0,0,"0.17793",0,1000,"Bulk","ATS","MHz Crystal","40MHz","±50ppm","±30ppm","20pF","80 Ohm","3rd Overtone","-20°C ~ 70°C","-","Through Hole","HC49/US","0.427"" L x 0.177"" W (10.85mm x 4.50mm)","0.145"" (3.68mm)"
"http://www.ctscorp.com/components/Datasheets/008-0309-0.pdf","http://media.digikey.com/photos/CTS%20Photos/ATS%20Series.jpg","ATS40A-E-ND","ATS40A-E","CTS-Frequency Controls","CRYSTAL 40MHZ 20PF THRU",0,0,"0.17793",0,1000,"Bulk","ATS","MHz Crystal","40MHz","±50ppm","±30ppm","20pF","80 Ohm","3rd Overtone","-40°C ~ 85°C","-","Through Hole","HC49/US","0.427"" L x 0.177"" W (10.85mm x 4.50mm)","0.145"" (3.68mm)"
"http://www.ctscorp.com/components/Datasheets/008-0309-0.pdf","http://media.digikey.com/photos/CTS%20Photos/ATS%20Series.jpg","ATS480A-ND","ATS480A","CTS-Frequency Controls","CRYSTAL 48MHZ 20PF THRU",0,0,"0.17793",0,1000,"Bulk","ATS","MHz Crystal","48MHz","±50ppm","±30ppm","20pF","80 Ohm","3rd Overtone","-20°C ~ 70°C","-","Through Hole","HC49/US","0.427"" L x 0.177"" W (10.85mm x 4.50mm)","0.145"" (3.68mm)"
"http://www.ctscorp.com/components/Datasheets/008-0309-0.pdf","http://media.digikey.com/photos/CTS%20Photos/ATS%20Series.jpg","ATS480A-E-ND","ATS480A-E","CTS-Frequency Controls","CRYSTAL 48MHZ 20PF THRU",0,0,"0.17793",0,1000,"Bulk","ATS","MHz Crystal","48MHz","±50ppm","±30ppm","20pF","80 Ohm","3rd Overtone","-40°C ~ 85°C","-","Through Hole","HC49/US","0.427"" L x 0.177"" W (10.85mm x 4.50mm)","0.145"" (3.68mm)"
"http://www.ctscorp.com/components/Datasheets/008-0309-0.pdf","http://media.digikey.com/photos/CTS%20Photos/ATS%20Series.jpg","ATS480B-ND","ATS480B","CTS-Frequency Controls","CRYSTAL 48MHZ 18PF THRU",0,0,"0.17793",0,1000,"Bulk","ATS","MHz Crystal","48MHz","±50ppm","±30ppm","18pF","80 Ohm","3rd Overtone","-20°C ~ 70°C","-","Through Hole","HC49/US","0.427"" L x 0.177"" W (10.85mm x 4.50mm)","0.145"" (3.68mm)"
"http://www.ctscorp.com/components/Datasheets/008-0309-0.pdf","http://media.digikey.com/photos/CTS%20Photos/ATS%20Series.jpg","ATS480B-E-ND","ATS480B-E","CTS-Frequency Controls","CRYSTAL 48MHZ 18PF THRU",0,0,"0.17793",0,1000,"Bulk","ATS","MHz Crystal","48MHz","±50ppm","±30ppm","18pF","80 Ohm","3rd Overtone","-40°C ~ 85°C","-","Through Hole","HC49/US","0.427"" L x 0.177"" W (10.85mm x 4.50mm)","0.145"" (3.68mm)"
"http://www.ctscorp.com/components/Datasheets/008-0309-0.pdf","http://media.digikey.com/photos/CTS%20Photos/ATS%20Series.jpg","ATS600A-ND","ATS600A","CTS-Frequency Controls","CRYSTAL 60MHZ 20PF THRU",0,0,"0.17793",0,1000,"Bulk","ATS","MHz Crystal","60MHz","±50ppm","±30ppm","20pF","80 Ohm","3rd Overtone","-20°C ~ 70°C","-","Through Hole","HC49/US","0.427"" L x 0.177"" W (10.85mm x 4.50mm)","0.145"" (3.68mm)"
"http://www.ctscorp.com/components/Datasheets/008-0309-0.pdf","http://media.digikey.com/photos/CTS%20Photos/ATS%20Series.jpg","ATS600A-E-ND","ATS600A-E","CTS-Frequency Controls","CRYSTAL 60MHZ 20PF THRU",0,0,"0.17793",0,1000,"Bulk","ATS","MHz Crystal","60MHz","±50ppm","±30ppm","20pF","80 Ohm","3rd Overtone","-40°C ~ 85°C","-","Through Hole","HC49/US","0.427"" L x 0.177"" W (10.85mm x 4.50mm)","0.145"" (3.68mm)"
"http://www.ctscorp.com/components/Datasheets/008-0309-0.pdf","http://media.digikey.com/photos/CTS%20Photos/ATS%20Series.jpg","ATS600B-ND","ATS600B","CTS-Frequency Controls","CRYSTAL 60MHZ 18PF THRU",0,0,"0.17793",0,1000,"Bulk","ATS","MHz Crystal","60MHz","±50ppm","±30ppm","18pF","80 Ohm","3rd Overtone","-20°C ~ 70°C","-","Through Hole","HC49/US","0.427"" L x 0.177"" W (10.85mm x 4.50mm)","0.145"" (3.68mm)"
"http://www.ctscorp.com/components/Datasheets/008-0309-0.pdf","http://media.digikey.com/photos/CTS%20Photos/ATS%20Series.jpg","ATS600B-E-ND","ATS600B-E","CTS-Frequency Controls","CRYSTAL 60MHZ 18PF THRU",0,0,"0.17793",0,1000,"Bulk","ATS","MHz Crystal","60MHz","±50ppm","±30ppm","18pF","80 Ohm","3rd Overtone","-40°C ~ 85°C","-","Through Hole","HC49/US","0.427"" L x 0.177"" W (10.85mm x 4.50mm)","0.145"" (3.68mm)"
"http://www.ctscorp.com/components/Datasheets/008-0309-0.pdf","http://media.digikey.com/photos/CTS%20Photos/ATS%20Series.jpg","ATS640A-ND","ATS640A","CTS-Frequency Controls","CRYSTAL 64MHZ 20PF THRU",0,0,"0.17793",0,1000,"Bulk","ATS","MHz Crystal","64MHz","±50ppm","±30ppm","20pF","80 Ohm","3rd Overtone","-20°C ~ 70°C","-","Through Hole","HC49/US","0.427"" L x 0.177"" W (10.85mm x 4.50mm)","0.145"" (3.68mm)"
"http://www.ctscorp.com/components/Datasheets/008-0309-0.pdf","http://media.digikey.com/photos/CTS%20Photos/ATS%20Series.jpg","ATS640A-E-ND","ATS640A-E","CTS-Frequency Controls","CRYSTAL 64MHZ 20PF THRU",0,0,"0.17793",0,1000,"Bulk","ATS","MHz Crystal","64MHz","±50ppm","±30ppm","20pF","80 Ohm","3rd Overtone","-40°C ~ 85°C","-","Through Hole","HC49/US","0.427"" L x 0.177"" W (10.85mm x 4.50mm)","0.145"" (3.68mm)"
"http://www.ctscorp.com/components/Datasheets/008-0309-0.pdf","http://media.digikey.com/photos/CTS%20Photos/ATS%20Series.jpg","ATS640B-ND","ATS640B","CTS-Frequency Controls","CRYSTAL 64MHZ 18PF THRU",0,0,"0.17793",0,1000,"Bulk","ATS","MHz Crystal","64MHz","±50ppm","±30ppm","18pF","80 Ohm","3rd Overtone","-20°C ~ 70°C","-","Through Hole","HC49/US","0.427"" L x 0.177"" W (10.85mm x 4.50mm)","0.145"" (3.68mm)"
"http://www.ctscorp.com/components/Datasheets/008-0309-0.pdf","http://media.digikey.com/photos/CTS%20Photos/ATS%20Series.jpg","ATS640B-E-ND","ATS640B-E","CTS-Frequency Controls","CRYSTAL 64MHZ 18PF THRU",0,0,"0.17793",0,1000,"Bulk","ATS","MHz Crystal","64MHz","±50ppm","±30ppm","18pF","80 Ohm","3rd Overtone","-40°C ~ 85°C","-","Through Hole","HC49/US","0.427"" L x 0.177"" W (10.85mm x 4.50mm)","0.145"" (3.68mm)"
"http://www.ctscorp.com/components/Datasheets/008-0309-0.pdf","http://media.digikey.com/photos/CTS%20Photos/ATS%20Series.jpg","ATS320-ND","ATS320","CTS-Frequency Controls","CRYSTAL 32MHZ SERIES THRU",0,0,"0.18301",0,1000,"Bulk","ATS","MHz Crystal","32MHz","±50ppm","±30ppm","Series","80 Ohm","3rd Overtone","-20°C ~ 70°C","-","Through Hole","HC49/US","0.427"" L x 0.177"" W (10.85mm x 4.50mm)","0.145"" (3.68mm)"
"http://www.ecsxtal.com/store/pdf/hc-49usx.pdf","http://media.digikey.com/photos/ECS%20Photos/ECS-200-20-4X.JPG","ECS-320-18-4XEN-ND","ECS-320-18-4XEN","ECS Inc","CRYSTAL 32MHZ 18PF THRU",0,0,"0.24465",0,1000,"Bulk","HC-49USX","MHz Crystal","32MHz","±50ppm","±30ppm","18pF","100 Ohm","3rd Overtone","-40°C ~ 85°C","-","Through Hole","HC49/US","0.447"" L x 0.183"" W (11.35mm x 4.65mm)","0.138"" (3.50mm)"
"http://www.ecsxtal.com/store/pdf/hc-49usx.pdf","http://media.digikey.com/photos/ECS%20Photos/ECS-200-20-4X.JPG","ECS-480-18-4XEN-ND","ECS-480-18-4XEN","ECS Inc","CRYSTAL 48MHZ 18PF THRU",0,0,"0.24465",0,1000,"Bulk","HC-49USX","MHz Crystal","48MHz","±50ppm","±30ppm","18pF","100 Ohm","3rd Overtone","-40°C ~ 85°C","-","Through Hole","HC49/US","0.447"" L x 0.183"" W (11.35mm x 4.65mm)","0.138"" (3.50mm)"
"http://www.ctscorp.com/components/Datasheets/008-0308-0.pdf","http://media.digikey.com/photos/CTS%20Photos/HC-49%20Series.jpg","MP270-ND","MP270","CTS-Frequency Controls","CRYSTAL 27MHZ SERIES THRU",0,0,"0.27960",0,1000,"Bulk","MP","MHz Crystal","27MHz","±50ppm","±30ppm","Series","55 Ohm","3rd Overtone","-20°C ~ 70°C","-","Through Hole","HC49/U","0.427"" L x 0.150"" W (10.85mm x 3.80mm)","0.530"" (13.46mm)"
"http://www.ctscorp.com/components/Datasheets/008-0308-0.pdf","http://media.digikey.com/photos/CTS%20Photos/HC-49%20Series.jpg","MP270B-ND","MP270B","CTS-Frequency Controls","CRYSTAL 27MHZ 18PF THRU",0,0,"0.27960",0,1000,"Bulk","MP","MHz Crystal","27MHz","±50ppm","±30ppm","18pF","55 Ohm","3rd Overtone","-20°C ~ 70°C","-","Through Hole","HC49/U","0.427"" L x 0.150"" W (10.85mm x 3.80mm)","0.530"" (13.46mm)"
"http://www.ctscorp.com/components/Datasheets/008-0308-0.pdf","http://media.digikey.com/photos/CTS%20Photos/HC-49%20Series.jpg","MP270B-E-ND","MP270B-E","CTS-Frequency Controls","CRYSTAL 27MHZ 18PF THRU",0,0,"0.27960",0,1000,"Bulk","MP","MHz Crystal","27MHz","±50ppm","±30ppm","18pF","55 Ohm","3rd Overtone","-40°C ~ 85°C","-","Through Hole","HC49/U","0.427"" L x 0.150"" W (10.85mm x 3.80mm)","0.530"" (13.46mm)"
"http://www.ctscorp.com/components/Datasheets/008-0308-0.pdf","http://media.digikey.com/photos/CTS%20Photos/HC-49%20Series.jpg","MP270-E-ND","MP270-E","CTS-Frequency Controls","CRYSTAL 27MHZ SERIES THRU",0,0,"0.27960",0,1000,"Bulk","MP","MHz Crystal","27MHz","±50ppm","±30ppm","Series","55 Ohm","3rd Overtone","-40°C ~ 85°C","-","Through Hole","HC49/U","0.427"" L x 0.150"" W (10.85mm x 3.80mm)","0.530"" (13.46mm)"
"http://www.ctscorp.com/components/Datasheets/008-0308-0.pdf","http://media.digikey.com/photos/CTS%20Photos/HC-49%20Series.jpg","MP320A-ND","MP320A","CTS-Frequency Controls","CRYSTAL 32MHZ 20PF THRU",0,0,"0.27960",0,1000,"Bulk","MP","MHz Crystal","32MHz","±50ppm","±30ppm","20pF","55 Ohm","3rd Overtone","-20°C ~ 70°C","-","Through Hole","HC49/U","0.427"" L x 0.150"" W (10.85mm x 3.80mm)","0.530"" (13.46mm)"
"http://www.ctscorp.com/components/Datasheets/008-0308-0.pdf","http://media.digikey.com/photos/CTS%20Photos/HC-49%20Series.jpg","MP320A-E-ND","MP320A-E","CTS-Frequency Controls","CRYSTAL 32MHZ 20PF THRU",0,0,"0.27960",0,1000,"Bulk","MP","MHz Crystal","32MHz","±50ppm","±30ppm","20pF","55 Ohm","3rd Overtone","-40°C ~ 85°C","-","Through Hole","HC49/U","0.427"" L x 0.150"" W (10.85mm x 3.80mm)","0.530"" (13.46mm)"
"http://www.ctscorp.com/components/Datasheets/008-0308-0.pdf","http://media.digikey.com/photos/CTS%20Photos/HC-49%20Series.jpg","MP320B-ND","MP320B","CTS-Frequency Controls","CRYSTAL 32MHZ 18PF THRU",0,0,"0.27960",0,1000,"Bulk","MP","MHz Crystal","32MHz","±50ppm","±30ppm","18pF","55 Ohm","3rd Overtone","-20°C ~ 70°C","-","Through Hole","HC49/U","0.427"" L x 0.150"" W (10.85mm x 3.80mm)","0.530"" (13.46mm)"
"http://www.ctscorp.com/components/Datasheets/008-0308-0.pdf","http://media.digikey.com/photos/CTS%20Photos/HC-49%20Series.jpg","MP320B-E-ND","MP320B-E","CTS-Frequency Controls","CRYSTAL 32MHZ 18PF THRU",0,0,"0.27960",0,1000,"Bulk","MP","MHz Crystal","32MHz","±50ppm","±30ppm","18pF","55 Ohm","3rd Overtone","-40°C ~ 85°C","-","Through Hole","HC49/U","0.427"" L x 0.150"" W (10.85mm x 3.80mm)","0.530"" (13.46mm)"
"http://www.ctscorp.com/components/Datasheets/008-0308-0.pdf","http://media.digikey.com/photos/CTS%20Photos/HC-49%20Series.jpg","MP327B-ND","MP327B","CTS-Frequency Controls","CRYSTAL 32.768MHZ 18PF THRU",0,0,"0.27960",0,1000,"Bulk","MP","MHz Crystal","32.768MHz","±50ppm","±30ppm","18pF","55 Ohm","3rd Overtone","-20°C ~ 70°C","-","Through Hole","HC49/U","0.427"" L x 0.150"" W (10.85mm x 3.80mm)","0.530"" (13.46mm)"
"http://www.ctscorp.com/components/Datasheets/008-0308-0.pdf","http://media.digikey.com/photos/CTS%20Photos/HC-49%20Series.jpg","MP327B-E-ND","MP327B-E","CTS-Frequency Controls","CRYSTAL 32.768MHZ 18PF THRU",0,0,"0.27960",0,1000,"Bulk","MP","MHz Crystal","32.768MHz","±50ppm","±30ppm","18pF","55 Ohm","3rd Overtone","-40°C ~ 85°C","-","Through Hole","HC49/U","0.427"" L x 0.150"" W (10.85mm x 3.80mm)","0.530"" (13.46mm)"
"http://www.ctscorp.com/components/Datasheets/008-0308-0.pdf","http://media.digikey.com/photos/CTS%20Photos/HC-49%20Series.jpg","MP360-ND","MP360","CTS-Frequency Controls","CRYSTAL 36MHZ SERIES THRU",0,0,"0.27960",0,1000,"Bulk","MP","MHz Crystal","36MHz","±50ppm","±30ppm","Series","55 Ohm","3rd Overtone","-20°C ~ 70°C","-","Through Hole","HC49/U","0.427"" L x 0.150"" W (10.85mm x 3.80mm)","0.530"" (13.46mm)"
"http://www.ctscorp.com/components/Datasheets/008-0308-0.pdf","http://media.digikey.com/photos/CTS%20Photos/HC-49%20Series.jpg","MP360-E-ND","MP360-E","CTS-Frequency Controls","CRYSTAL 36MHZ SERIES THRU",0,0,"0.27960",0,1000,"Bulk","MP","MHz Crystal","36MHz","±50ppm","±30ppm","Series","55 Ohm","3rd Overtone","-40°C ~ 85°C","-","Through Hole","HC49/U","0.427"" L x 0.150"" W (10.85mm x 3.80mm)","0.530"" (13.46mm)"
"http://www.ctscorp.com/components/Datasheets/008-0308-0.pdf","http://media.digikey.com/photos/CTS%20Photos/HC-49%20Series.jpg","MP400-ND","MP400","CTS-Frequency Controls","CRYSTAL 40MHZ 20PF THRU",0,0,"0.27960",0,1000,"Bulk","MP","MHz Crystal","40MHz","±50ppm","±30ppm","20pF","55 Ohm","3rd Overtone","-20°C ~ 70°C","-","Through Hole","HC49/U","0.427"" L x 0.150"" W (10.85mm x 3.80mm)","0.530"" (13.46mm)"
"http://www.ctscorp.com/components/Datasheets/008-0308-0.pdf","http://media.digikey.com/photos/CTS%20Photos/HC-49%20Series.jpg","MP400-E-ND","MP400-E","CTS-Frequency Controls","CRYSTAL 40MHZ 20PF THRU",0,0,"0.27960",0,1000,"Bulk","MP","MHz Crystal","40MHz","±50ppm","±30ppm","20pF","55 Ohm","3rd Overtone","-40°C ~ 85°C","-","Through Hole","HC49/U","0.427"" L x 0.150"" W (10.85mm x 3.80mm)","0.530"" (13.46mm)"
"http://www.ctscorp.com/components/Datasheets/008-0308-0.pdf","http://media.digikey.com/photos/CTS%20Photos/HC-49%20Series.jpg","MP480-ND","MP480","CTS-Frequency Controls","CRYSTAL 48MHZ SERIES THRU",0,0,"0.27960",0,1000,"Bulk","MP","MHz Crystal","48MHz","±50ppm","±30ppm","Series","55 Ohm","3rd Overtone","-20°C ~ 70°C","-","Through Hole","HC49/U","0.427"" L x 0.150"" W (10.85mm x 3.80mm)","0.530"" (13.46mm)"
"http://www.ctscorp.com/components/Datasheets/008-0308-0.pdf","http://media.digikey.com/photos/CTS%20Photos/HC-49%20Series.jpg","MP480A-ND","MP480A","CTS-Frequency Controls","CRYSTAL 48MHZ 20PF THRU",0,0,"0.27960",0,1000,"Bulk","MP","MHz Crystal","48MHz","±50ppm","±30ppm","20pF","55 Ohm","3rd Overtone","-20°C ~ 70°C","-","Through Hole","HC49/U","0.427"" L x 0.150"" W (10.85mm x 3.80mm)","0.530"" (13.46mm)"
"http://www.ctscorp.com/components/Datasheets/008-0308-0.pdf","http://media.digikey.com/photos/CTS%20Photos/HC-49%20Series.jpg","MP480A-E-ND","MP480A-E","CTS-Frequency Controls","CRYSTAL 48MHZ 20PF THRU",0,0,"0.27960",0,1000,"Bulk","MP","MHz Crystal","48MHz","±50ppm","±30ppm","20pF","55 Ohm","3rd Overtone","-40°C ~ 85°C","-","Through Hole","HC49/U","0.427"" L x 0.150"" W (10.85mm x 3.80mm)","0.530"" (13.46mm)"
"http://www.ctscorp.com/components/Datasheets/008-0308-0.pdf","http://media.digikey.com/photos/CTS%20Photos/HC-49%20Series.jpg","MP480B-E-ND","MP480B-E","CTS-Frequency Controls","CRYSTAL 48MHZ 18PF THRU",0,0,"0.27960",0,1000,"Bulk","MP","MHz Crystal","48MHz","±50ppm","±30ppm","18pF","55 Ohm","3rd Overtone","-40°C ~ 85°C","-","Through Hole","HC49/U","0.427"" L x 0.150"" W (10.85mm x 3.80mm)","0.530"" (13.46mm)"
"http://www.ctscorp.com/components/Datasheets/008-0308-0.pdf","http://media.digikey.com/photos/CTS%20Photos/HC-49%20Series.jpg","MP480-E-ND","MP480-E","CTS-Frequency Controls","CRYSTAL 48MHZ SERIES THRU",0,0,"0.27960",0,1000,"Bulk","MP","MHz Crystal","48MHz","±50ppm","±30ppm","Series","55 Ohm","3rd Overtone","-40°C ~ 85°C","-","Through Hole","HC49/U","0.427"" L x 0.150"" W (10.85mm x 3.80mm)","0.530"" (13.46mm)"
"http://www.ctscorp.com/components/Datasheets/008-0308-0.pdf","http://media.digikey.com/photos/CTS%20Photos/HC-49%20Series.jpg","MP500B-ND","MP500B","CTS-Frequency Controls","CRYSTAL 50MHZ 18PF THRU",0,0,"0.27960",0,1000,"Bulk","MP","MHz Crystal","50MHz","±50ppm","±30ppm","18pF","55 Ohm","3rd Overtone","-20°C ~ 70°C","-","Through Hole","HC49/U","0.427"" L x 0.150"" W (10.85mm x 3.80mm)","0.530"" (13.46mm)"
"http://www.ctscorp.com/components/Datasheets/008-0308-0.pdf","http://media.digikey.com/photos/CTS%20Photos/HC-49%20Series.jpg","MP500B-E-ND","MP500B-E","CTS-Frequency Controls","CRYSTAL 50MHZ 18PF THRU",0,0,"0.27960",0,1000,"Bulk","MP","MHz Crystal","50MHz","±50ppm","±30ppm","18pF","55 Ohm","3rd Overtone","-40°C ~ 85°C","-","Through Hole","HC49/U","0.427"" L x 0.150"" W (10.85mm x 3.80mm)","0.530"" (13.46mm)"
"http://www.ctscorp.com/components/Datasheets/008-0308-0.pdf","http://media.digikey.com/photos/CTS%20Photos/HC-49%20Series.jpg","MP640B-ND","MP640B","CTS-Frequency Controls","CRYSTAL 64MHZ 18PF THRU",0,0,"0.27960",0,1000,"Bulk","MP","MHz Crystal","64MHz","±50ppm","±30ppm","18pF","55 Ohm","3rd Overtone","-20°C ~ 70°C","-","Through Hole","HC49/U","0.427"" L x 0.150"" W (10.85mm x 3.80mm)","0.530"" (13.46mm)"
"http://www.ctscorp.com/components/Datasheets/008-0308-0.pdf","http://media.digikey.com/photos/CTS%20Photos/HC-49%20Series.jpg","MP640B-E-ND","MP640B-E","CTS-Frequency Controls","CRYSTAL 64MHZ 18PF THRU",0,0,"0.27960",0,1000,"Bulk","MP","MHz Crystal","64MHz","±50ppm","±30ppm","18pF","55 Ohm","3rd Overtone","-40°C ~ 85°C","-","Through Hole","HC49/U","0.427"" L x 0.150"" W (10.85mm x 3.80mm)","0.530"" (13.46mm)"
"http://www.ecsxtal.com/store/pdf/hc49u.pdf","http://media.digikey.com/photos/ECS%20Photos/HC-49U.jpg","ECS-448-S-1-ND","ECS-448-S-1","ECS Inc","CRYSTAL 44.8MHZ SERIES THRU",0,0,"0.35585",0,1000,"Bulk","HC-49U","MHz Crystal","44.8MHz","±50ppm","±30ppm","Series","40 Ohm","3rd Overtone","-10°C ~ 70°C","-","Through Hole","HC49/U","0.447"" L x 0.183"" W (11.35mm x 4.65mm)","0.530"" (13.46mm)"
"http://www.ecsxtal.com/store/pdf/hc49u.pdf","http://media.digikey.com/photos/ECS%20Photos/ECS-759.57-S-1-30T.JPG","ECS-759.57-S-130T-ND","ECS-759.57-S-1-30T","ECS Inc","CRYSTAL 75.957292MHZ SERIES THRU",0,0,"0.46705",0,1000,"Bulk","HC-49U","MHz Crystal","75.957292MHz","±50ppm","±30ppm","Series","40 Ohm","3rd Overtone","-10°C ~ 70°C","-","Through Hole","HC49/U","0.447"" L x 0.183"" W (11.35mm x 4.65mm)","0.530"" (13.46mm)"
"http://www.ecsxtal.com/store/pdf/hc49u.pdf","-","ECS-761.21-S-130T-ND","ECS-761.21-S-1-30T","ECS Inc","CRYSTAL 76.121875MHZ SERIES THRU",0,0,"0.46705",0,1000,"Bulk","HC-49U","MHz Crystal","76.121875MHz","±50ppm","±30ppm","Series","40 Ohm","3rd Overtone","-10°C ~ 70°C","-","Through Hole","HC49/U","0.447"" L x 0.183"" W (11.35mm x 4.65mm)","0.530"" (13.46mm)"
"http://www.ecsxtal.com/store/pdf/hc49u.pdf","-","ECS-736.69-S-130T-ND","ECS-736.69-S-1-30T","ECS Inc","CRYSTAL 73.66979MHZ SERIES THRU",0,0,"0.50042",0,1000,"Bulk","HC-49U","MHz Crystal","73.66979MHz","±50ppm","±30ppm","Series","40 Ohm","3rd Overtone","-10°C ~ 70°C","-","Through Hole","HC49/U","0.447"" L x 0.183"" W (11.35mm x 4.65mm)","0.530"" (13.46mm)"
"http://www.abracon.com/Resonators/ABL.pdf","http://media.digikey.com/renders/Abracon%20Renders/ABL%20Series.jpg","535-9049-ND","ABL-24.576MHZ-B2F","Abracon Corporation","CRYSTAL 24.576MHZ 18PF THRU",0,0,"0.13980",0,1000,"Bulk","ABL","MHz Crystal","24.576MHz","±50ppm","±20ppm","18pF","100 Ohm","3rd Overtone","-20°C ~ 70°C","-","Through Hole","HC49/US","0.453"" L x 0.197"" W (11.50mm x 5.00mm)","0.138"" (3.50mm)"
"http://www.abracon.com/Resonators/ABL.pdf","http://media.digikey.com/renders/Abracon%20Renders/ABL%20Series.jpg","535-9050-ND","ABL-25.000MHZ-B2F","Abracon Corporation","CRYSTAL 25MHZ 18PF THRU",0,0,"0.13980",0,1000,"Bulk","ABL","MHz Crystal","25MHz","±50ppm","±20ppm","18pF","100 Ohm","3rd Overtone","-20°C ~ 70°C","-","Through Hole","HC49/US","0.453"" L x 0.197"" W (11.50mm x 5.00mm)","0.138"" (3.50mm)"
"http://www.abracon.com/Resonators/ABL.pdf","http://media.digikey.com/renders/Abracon%20Renders/ABL%20Series.jpg","535-9051-ND","ABL-27.000MHZ-B2F","Abracon Corporation","CRYSTAL 27MHZ 18PF THRU",0,0,"0.13980",0,1000,"Bulk","ABL","MHz Crystal","27MHz","±50ppm","±20ppm","18pF","100 Ohm","3rd Overtone","-20°C ~ 70°C","-","Through Hole","HC49/US","0.453"" L x 0.197"" W (11.50mm x 5.00mm)","0.138"" (3.50mm)"
"http://www.abracon.com/Resonators/ABL.pdf","http://media.digikey.com/renders/Abracon%20Renders/ABL%20Series.jpg","535-9052-ND","ABL-32.000MHZ-B2","Abracon Corporation","CRYSTAL 32MHZ 18PF THRU",0,0,"0.13980",0,1000,"Bulk","ABL","MHz Crystal","32MHz","±50ppm","±20ppm","18pF","80 Ohm","3rd Overtone","-20°C ~ 70°C","-","Through Hole","HC49/US","0.453"" L x 0.197"" W (11.50mm x 5.00mm)","0.138"" (3.50mm)"
"http://www.abracon.com/Resonators/ABL.pdf","http://media.digikey.com/renders/Abracon%20Renders/ABL%20Series.jpg","535-9055-ND","ABL-40.000MHZ-B2","Abracon Corporation","CRYSTAL 40MHZ 18PF THRU",0,0,"0.13980",0,1000,"Bulk","ABL","MHz Crystal","40MHz","±50ppm","±20ppm","18pF","80 Ohm","3rd Overtone","-20°C ~ 70°C","-","Through Hole","HC49/US","0.453"" L x 0.197"" W (11.50mm x 5.00mm)","0.138"" (3.50mm)"
"http://www.abracon.com/Resonators/ABL.pdf","http://media.digikey.com/renders/Abracon%20Renders/ABL%20Series.jpg","535-9056-ND","ABL-48.000MHZ-B2","Abracon Corporation","CRYSTAL 48MHZ 18PF THRU",0,0,"0.13980",0,1000,"Bulk","ABL","MHz Crystal","48MHz","±50ppm","±20ppm","18pF","80 Ohm","3rd Overtone","-20°C ~ 70°C","-","Through Hole","HC49/US","0.453"" L x 0.197"" W (11.50mm x 5.00mm)","0.138"" (3.50mm)"
"http://www.abracon.com/Resonators/ab.pdf","http://media.digikey.com/Renders/Abracon%20Renders/AB%20Series.jpg","535-9013-ND","AB-24.576MHZ-B2F","Abracon Corporation","CRYSTAL 24.576MHZ 18PF THRU",0,0,"0.16522",0,1000,"Bulk","AB","MHz Crystal","24.576MHz","±100ppm","±20ppm","18pF","40 Ohm","3rd Overtone","-20°C ~ 70°C","-","Through Hole","HC49/U","0.453"" L x 0.197"" W (11.50mm x 5.00mm)","0.530"" (13.46mm)"
"http://www.abracon.com/Resonators/ab.pdf","http://media.digikey.com/Renders/Abracon%20Renders/AB%20Series.jpg","535-9014-ND","AB-25.000MHZ-B2F","Abracon Corporation","CRYSTAL 25MHZ 18PF THRU",0,0,"0.16522",0,1000,"Bulk","AB","MHz Crystal","25MHz","±100ppm","±20ppm","18pF","40 Ohm","3rd Overtone","-20°C ~ 70°C","-","Through Hole","HC49/U","0.453"" L x 0.197"" W (11.50mm x 5.00mm)","0.530"" (13.46mm)"
"http://www.abracon.com/Resonators/ab.pdf","http://media.digikey.com/Renders/Abracon%20Renders/AB%20Series.jpg","535-9015-ND","AB-27.000MHZ-B2F","Abracon Corporation","CRYSTAL 27MHZ 18PF THRU",0,0,"0.16522",0,1000,"Bulk","AB","MHz Crystal","27MHz","±100ppm","±20ppm","18pF","40 Ohm","3rd Overtone","-20°C ~ 70°C","-","Through Hole","HC49/U","0.453"" L x 0.197"" W (11.50mm x 5.00mm)","0.530"" (13.46mm)"
"http://www.abracon.com/Resonators/ab.pdf","http://media.digikey.com/Renders/Abracon%20Renders/AB%20Series.jpg","535-9017-ND","AB-32.000MHZ-B2","Abracon Corporation","CRYSTAL 32MHZ 18PF THRU",0,0,"0.16522",0,1000,"Bulk","AB","MHz Crystal","32MHz","±100ppm","±20ppm","18pF","40 Ohm","3rd Overtone","-20°C ~ 70°C","-","Through Hole","HC49/U","0.453"" L x 0.197"" W (11.50mm x 5.00mm)","0.530"" (13.46mm)"
