"Datasheets","Image","Digi-Key Part Number","Manufacturer Part Number","Manufacturer","Description","Quantity Available","Factory Stock","Unit Price (USD)","@ qty","Minimum Quantity","Packaging","Series","Capacitance","Voltage - Rated","Tolerance","Temperature Coefficient","Mounting Type","Operating Temperature","Applications","Ratings","Package / Case","Size / Dimension","Height - Seated (Max)","Thickness (Max)","Lead Spacing","Features"
"http://www.samsungsem.com/servlet/FileDownload?type=spec&file=CL10C220FB8NNWC.pdf","http://media.digikey.com/Renders/Samsung%20Electro-Mechanics%20America/CL%20Series%200603(1608%20Metric)%209.jpg","1276-2224-1-ND","CL10C220FB8NNWC","Samsung Electro-Mechanics America, Inc","CAP CER 22PF 50V 1% NP0 0603",716,0,"0.16000",1,1,"Cut Tape (CT)","CL","22pF","50V","±1%","C0G, NP0","Surface Mount, MLCC","-55°C ~ 125°C","General Purpose","-","0603 (1608 Metric)","0.063"" L x 0.031"" W (1.60mm x 0.80mm)","-","0.035"" (0.90mm)","-","-"
"http://www.samsungsem.com/servlet/FileDownload?type=spec&file=CL10C680FB8NNNC.pdf","http://media.digikey.com/Renders/Samsung%20Electro-Mechanics%20America/CL%20Series%200603(1608%20Metric)%209.jpg","1276-2322-1-ND","CL10C680FB8NNNC","Samsung Electro-Mechanics America, Inc","CAP CER 68PF 50V 1% NP0 0603",655,0,"0.16000",1,1,"Cut Tape (CT)","CL","68pF","50V","±1%","C0G, NP0","Surface Mount, MLCC","-55°C ~ 125°C","General Purpose","-","0603 (1608 Metric)","0.063"" L x 0.031"" W (1.60mm x 0.80mm)","-","0.035"" (0.90mm)","-","-"
"http://www.samsungsem.com/servlet/FileDownload?type=spec&file=CL10C222GA8NNNC.pdf","http://media.digikey.com/Renders/Samsung%20Electro-Mechanics%20America/CL%20Series%200603(1608%20Metric)%209.jpg","1276-2239-1-ND","CL10C222GA8NNNC","Samsung Electro-Mechanics America, Inc","CAP CER 2200PF 25V 2% NP0 0603",3855,0,"0.19000",1,1,"Cut Tape (CT)","CL","2200pF","25V","±2%","C0G, NP0","Surface Mount, MLCC","-55°C ~ 125°C","General Purpose","-","0603 (1608 Metric)","0.063"" L x 0.031"" W (1.60mm x 0.80mm)","-","0.035"" (0.90mm)","-","-"
"http://www.samsungsem.com/servlet/FileDownload?type=spec&file=CL10C221FB8NNNC.pdf","http://media.digikey.com/Renders/Samsung%20Electro-Mechanics%20America/CL%20Series%200603(1608%20Metric)%209.jpg","1276-2230-1-ND","CL10C221FB8NNNC","Samsung Electro-Mechanics America, Inc","CAP CER 220PF 50V 1% NP0 0603",3790,0,"0.19000",1,1,"Cut Tape (CT)","CL","220pF","50V","±1%","C0G, NP0","Surface Mount, MLCC","-55°C ~ 125°C","General Purpose","-","0603 (1608 Metric)","0.063"" L x 0.031"" W (1.60mm x 0.80mm)","-","0.035"" (0.90mm)","-","-"
"http://www.samsungsem.com/servlet/FileDownload?type=spec&file=CL10C331FB8NNNC.pdf","http://media.digikey.com/Renders/Samsung%20Electro-Mechanics%20America/CL%20Series%200603(1608%20Metric)%209.jpg","1276-2269-1-ND","CL10C331FB8NNNC","Samsung Electro-Mechanics America, Inc","CAP CER 330PF 50V 1% NP0 0603",2903,0,"0.20000",1,1,"Cut Tape (CT)","CL","330pF","50V","±1%","C0G, NP0","Surface Mount, MLCC","-55°C ~ 125°C","General Purpose","-","0603 (1608 Metric)","0.063"" L x 0.031"" W (1.60mm x 0.80mm)","-","0.035"" (0.90mm)","-","-"
"http://www.samsungsem.com/servlet/FileDownload?type=spec&file=CL10C332JB8NNNC.pdf","http://media.digikey.com/Renders/Samsung%20Electro-Mechanics%20America/CL%20Series%200603(1608%20Metric)%209.jpg","1276-2277-1-ND","CL10C332JB8NNNC","Samsung Electro-Mechanics America, Inc","CAP CER 3300PF 50V 5% NP0 0603",3975,0,"0.22000",1,1,"Cut Tape (CT)","CL","3300pF","50V","±5%","C0G, NP0","Surface Mount, MLCC","-55°C ~ 125°C","General Purpose","-","0603 (1608 Metric)","0.063"" L x 0.031"" W (1.60mm x 0.80mm)","-","0.035"" (0.90mm)","-","-"
"http://www.samsungsem.com/servlet/FileDownload?type=spec&file=CL10B201KB8NNNC.pdf","http://media.digikey.com/Renders/Samsung%20Electro-Mechanics%20America/CL%20Series%200603(1608%20Metric)%209.jpg","1276-1982-1-ND","CL10B201KB8NNNC","Samsung Electro-Mechanics America, Inc","CAP CER 200PF 50V 10% X7R 0603",2509,0,"0.23000",1,1,"Cut Tape (CT)","CL","200pF","50V","±10%","X7R","Surface Mount, MLCC","-55°C ~ 125°C","General Purpose","-","0603 (1608 Metric)","0.063"" L x 0.031"" W (1.60mm x 0.80mm)","-","0.035"" (0.90mm)","-","-"
"http://www.samsungsem.com/servlet/FileDownload?type=spec&file=CL10B563KB8NFNC.pdf","http://media.digikey.com/Renders/Samsung%20Electro-Mechanics%20America/CL%20Series%200603(1608%20Metric)%209.jpg","1276-2095-1-ND","CL10B563KB8NFNC","Samsung Electro-Mechanics America, Inc","CAP CER 0.056UF 50V 10% X7R 0603",1807,0,"0.23000",1,1,"Cut Tape (CT)","CL","0.056µF","50V","±10%","X7R","Surface Mount, MLCC","-55°C ~ 125°C","General Purpose","-","0603 (1608 Metric)","0.063"" L x 0.031"" W (1.60mm x 0.80mm)","-","0.035"" (0.90mm)","-","-"
"http://www.samsungsem.com/servlet/FileDownload?type=spec&file=CL10B153JB8NNNC.pdf","http://media.digikey.com/Renders/Samsung%20Electro-Mechanics%20America/CL%20Series%200603(1608%20Metric)%209.jpg","1276-1962-1-ND","CL10B153JB8NNNC","Samsung Electro-Mechanics America, Inc","CAP CER 0.015UF 50V 5% X7R 0603",3650,0,"0.30000",1,1,"Cut Tape (CT)","CL","0.015µF","50V","±5%","X7R","Surface Mount, MLCC","-55°C ~ 125°C","General Purpose","-","0603 (1608 Metric)","0.063"" L x 0.031"" W (1.60mm x 0.80mm)","-","0.035"" (0.90mm)","-","-"
"http://www.samsungsem.com/servlet/FileDownload?type=spec&file=CL10B224JO8NNNC.pdf","http://media.digikey.com/Renders/Samsung%20Electro-Mechanics%20America/CL%20Series%200603(1608%20Metric)%209.jpg","1276-2007-1-ND","CL10B224JO8NNNC","Samsung Electro-Mechanics America, Inc","CAP CER 0.22UF 16V 5% X7R 0603",980,0,"0.37000",1,1,"Cut Tape (CT)","CL","0.22µF","16V","±5%","X7R","Surface Mount, MLCC","-55°C ~ 125°C","General Purpose","-","0603 (1608 Metric)","0.063"" L x 0.031"" W (1.60mm x 0.80mm)","-","0.035"" (0.90mm)","-","-"
"http://www.samsungsem.com/servlet/FileDownload?type=spec&file=CL10CR47BB8NNNC.pdf","http://media.digikey.com/Renders/Samsung%20Electro-Mechanics%20America/CL%20Series%200603(1608%20Metric)%209.jpg","1276-2355-1-ND","CL10CR47BB8NNNC","Samsung Electro-Mechanics America, Inc","CAP CER 0.47PF 50V NP0 0603",1153,0,"0.63000",1,1,"Cut Tape (CT)","CL","0.47pF","50V","±0.1pF","C0G, NP0","Surface Mount, MLCC","-55°C ~ 125°C","General Purpose","-","0603 (1608 Metric)","0.063"" L x 0.031"" W (1.60mm x 0.80mm)","-","0.035"" (0.90mm)","-","-"
"http://www.samsungsem.com/servlet/FileDownload?type=spec&file=CL10B103MB8NCNC.pdf","http://media.digikey.com/Renders/Samsung%20Electro-Mechanics%20America/CL%20Series%200603(1608%20Metric)%209.jpg","1276-1927-1-ND","CL10B103MB8NCNC","Samsung Electro-Mechanics America, Inc","CAP CER 10000PF 50V 20% X7R 0603",0,0,"0.10000",1,1,"Cut Tape (CT)","CL","10000pF","50V","±20%","X7R","Surface Mount, MLCC","-55°C ~ 125°C","General Purpose","-","0603 (1608 Metric)","0.063"" L x 0.031"" W (1.60mm x 0.80mm)","-","0.035"" (0.90mm)","-","-"
"http://www.samsungsem.com/servlet/FileDownload?type=spec&file=CL10B103KB8NCNC.pdf","http://media.digikey.com/Renders/Samsung%20Electro-Mechanics%20America/CL%20Series%200603(1608%20Metric)%209.jpg","1276-1921-1-ND","CL10B103KB8NCNC","Samsung Electro-Mechanics America, Inc","CAP CER 10000PF 50V 10% X7R 0603",0,0,"0.10000",1,1,"Cut Tape (CT)","CL","10000pF","50V","±10%","X7R","Surface Mount, MLCC","-55°C ~ 125°C","General Purpose","-","0603 (1608 Metric)","0.063"" L x 0.031"" W (1.60mm x 0.80mm)","-","0.035"" (0.90mm)","-","-"
"http://www.samsungsem.com/servlet/FileDownload?type=spec&file=CL10C100JB8NCNC.pdf","http://media.digikey.com/Renders/Samsung%20Electro-Mechanics%20America/CL%20Series%200603(1608%20Metric)%209.jpg","1276-2154-1-ND","CL10C100JB8NCNC","Samsung Electro-Mechanics America, Inc","CAP CER 10PF 50V 5% NP0 0603",19954,0,"0.10000",1,1,"Cut Tape (CT)","CL","10pF","50V","±5%","C0G, NP0","Surface Mount, MLCC","-55°C ~ 125°C","General Purpose","-","0603 (1608 Metric)","0.063"" L x 0.031"" W (1.60mm x 0.80mm)","-","0.035"" (0.90mm)","-","-"
"http://www.samsungsem.com/servlet/FileDownload?type=spec&file=CL10C220JB8NCNC.pdf","http://media.digikey.com/Renders/Samsung%20Electro-Mechanics%20America/CL%20Series%200603(1608%20Metric)%209.jpg","1276-2227-1-ND","CL10C220JB8NCNC","Samsung Electro-Mechanics America, Inc","CAP CER 22PF 50V 5% NP0 0603",0,0,"0.10000",1,1,"Cut Tape (CT)","CL","22pF","50V","±5%","C0G, NP0","Surface Mount, MLCC","-55°C ~ 125°C","General Purpose","-","0603 (1608 Metric)","0.063"" L x 0.031"" W (1.60mm x 0.80mm)","-","0.035"" (0.90mm)","-","-"
"http://www.samsungsem.com/servlet/FileDownload?type=spec&file=CL10B222KB8NCNC.pdf","http://media.digikey.com/Renders/Samsung%20Electro-Mechanics%20America/CL%20Series%200603(1608%20Metric)%209.jpg","1276-1989-1-ND","CL10B222KB8NCNC","Samsung Electro-Mechanics America, Inc","CAP CER 2200PF 50V 10% X7R 0603",0,0,"0.10000",1,1,"Cut Tape (CT)","CL","2200pF","50V","±10%","X7R","Surface Mount, MLCC","-55°C ~ 125°C","General Purpose","-","0603 (1608 Metric)","0.063"" L x 0.031"" W (1.60mm x 0.80mm)","-","0.035"" (0.90mm)","-","-"
"http://www.samsungsem.com/servlet/FileDownload?type=spec&file=CL10B152KC8NNNC.pdf","http://media.digikey.com/Renders/Samsung%20Electro-Mechanics%20America/CL%20Series%200603(1608%20Metric)%209.jpg","1276-1961-1-ND","CL10B152KC8NNNC","Samsung Electro-Mechanics America, Inc","CAP CER 1500PF 100V 10% X7R 0603",0,0,"0.10000",1,1,"Cut Tape (CT)","CL","1500pF","100V","±10%","X7R","Surface Mount, MLCC","-55°C ~ 125°C","General Purpose","-","0603 (1608 Metric)","0.063"" L x 0.031"" W (1.60mm x 0.80mm)","-","0.035"" (0.90mm)","-","-"
"http://www.samsungsem.com/servlet/FileDownload?type=spec&file=CL10B103KB8NFNC.pdf","http://media.digikey.com/Renders/Samsung%20Electro-Mechanics%20America/CL%20Series%200603(1608%20Metric)%209.jpg","1276-1922-1-ND","CL10B103KB8NFNC","Samsung Electro-Mechanics America, Inc","CAP CER 10000PF 50V 10% X7R 0603",0,0,"0.10000",1,1,"Cut Tape (CT)","CL","10000pF","50V","±10%","X7R","Surface Mount, MLCC","-55°C ~ 125°C","General Purpose","-","0603 (1608 Metric)","0.063"" L x 0.031"" W (1.60mm x 0.80mm)","-","0.035"" (0.90mm)","-","-"
"http://www.samsungsem.com/servlet/FileDownload?type=spec&file=CL10B154KA8SFNC.pdf","http://media.digikey.com/Renders/Samsung%20Electro-Mechanics%20America/CL%20Series%200603(1608%20Metric)%209.jpg","1276-1970-1-ND","CL10B154KA8SFNC","Samsung Electro-Mechanics America, Inc","CAP CER 0.15UF 25V 10% X7R 0603",0,0,"0.10000",1,1,"Cut Tape (CT)","CL","0.15µF","25V","±10%","X7R","Surface Mount, MLCC","-55°C ~ 125°C","Boardflex Sensitive","-","0603 (1608 Metric)","0.063"" L x 0.031"" W (1.60mm x 0.80mm)","-","0.035"" (0.90mm)","-","Soft Termination"
"http://www.samsungsem.com/servlet/FileDownload?type=spec&file=CL10B683KB8SFNC.pdf","http://media.digikey.com/Renders/Samsung%20Electro-Mechanics%20America/CL%20Series%200603(1608%20Metric)%209.jpg","1276-2109-1-ND","CL10B683KB8SFNC","Samsung Electro-Mechanics America, Inc","CAP CER 0.068UF 50V 10% X7R 0603",0,0,"0.10000",1,1,"Cut Tape (CT)","CL","0.068µF","50V","±10%","X7R","Surface Mount, MLCC","-55°C ~ 125°C","Boardflex Sensitive","-","0603 (1608 Metric)","0.063"" L x 0.031"" W (1.60mm x 0.80mm)","-","0.035"" (0.90mm)","-","Soft Termination"
"http://www.samsungsem.com/servlet/FileDownload?type=spec&file=CL10B334KA84PNC.pdf","http://media.digikey.com/Renders/Samsung%20Electro-Mechanics%20America/CL%20Series%200603(1608%20Metric)%209.jpg","1276-2046-1-ND","CL10B334KA84PNC","Samsung Electro-Mechanics America, Inc","CAP CER 0.33UF 25V 10% X7R 0603",0,0,"0.11000",1,1,"Cut Tape (CT)","CL","0.33µF","25V","±10%","X7R","Surface Mount, MLCC","-55°C ~ 125°C","Automotive, Boardflex Sensitive","AEC-Q200","0603 (1608 Metric)","0.063"" L x 0.031"" W (1.60mm x 0.80mm)","-","0.035"" (0.90mm)","-","Open Mode, Soft Termination"
"http://www.samsungsem.com/servlet/FileDownload?type=spec&file=CL10C180GB8NNNC.pdf","http://media.digikey.com/Renders/Samsung%20Electro-Mechanics%20America/CL%20Series%200603(1608%20Metric)%209.jpg","1276-2207-1-ND","CL10C180GB8NNNC","Samsung Electro-Mechanics America, Inc","CAP CER 18PF 50V 2% NP0 0603",0,0,"0.16000",1,1,"Cut Tape (CT)","CL","18pF","50V","±2%","C0G, NP0","Surface Mount, MLCC","-55°C ~ 125°C","General Purpose","-","0603 (1608 Metric)","0.063"" L x 0.031"" W (1.60mm x 0.80mm)","-","0.035"" (0.90mm)","-","-"
"http://www.samsungsem.com/servlet/FileDownload?type=spec&file=CL10B561JB8NNNC.pdf","http://media.digikey.com/Renders/Samsung%20Electro-Mechanics%20America/CL%20Series%200603(1608%20Metric)%209.jpg","1276-1788-1-ND","CL10B561JB8NNNC","Samsung Electro-Mechanics America, Inc","CAP CER 560PF 50V 5% X7R 0603",0,0,"0.26000",1,1,"Cut Tape (CT)","CL","560pF","50V","±5%","X7R","Surface Mount, MLCC","-55°C ~ 125°C","General Purpose","-","0603 (1608 Metric)","0.063"" L x 0.031"" W (1.60mm x 0.80mm)","-","0.035"" (0.90mm)","-","-"
"http://www.samsungsem.com/servlet/FileDownload?type=spec&file=CL10B683JO8NNNC.pdf","http://media.digikey.com/Renders/Samsung%20Electro-Mechanics%20America/CL%20Series%200603(1608%20Metric)%209.jpg","1276-2104-1-ND","CL10B683JO8NNNC","Samsung Electro-Mechanics America, Inc","CAP CER 0.068UF 16V 5% X7R 0603",0,0,"0.30000",1,1,"Cut Tape (CT)","CL","0.068µF","16V","±5%","X7R","Surface Mount, MLCC","-55°C ~ 125°C","General Purpose","-","0603 (1608 Metric)","0.063"" L x 0.031"" W (1.60mm x 0.80mm)","-","0.035"" (0.90mm)","-","-"
