"Datasheets","Image","Digi-Key Part Number","Manufacturer Part Number","Manufacturer","Description","Quantity Available","Factory Stock","Unit Price (USD)","@ qty","Minimum Quantity","Packaging","Series","Capacitance","Voltage - Rated","Tolerance","Temperature Coefficient","Mounting Type","Operating Temperature","Applications","Ratings","Package / Case","Size / Dimension","Height - Seated (Max)","Thickness (Max)","Lead Spacing","Features"
"http://product.tdk.com/capacitor/mlcc/en/documents/mlcc_highreliability_midvoltage_en.pdf","http://media.digikey.com/Renders/TDK%20Renders/0603%20(1608%20Metric).jpg","445-9133-1-ND","CGJ3E2C0G2A561J080AA","TDK Corporation","CAP CER 560PF 100V 5% NP0 0603",8000,0,"0.34000",1,1,"Cut Tape (CT)","CGJ","560pF","100V","±5%","C0G, NP0","Surface Mount, MLCC","-55°C ~ 125°C","High Reliability","-","0603 (1608 Metric)","0.063"" L x 0.031"" W (1.60mm x 0.80mm)","-","0.031"" (0.80mm)","-","-"
"http://product.tdk.com/capacitor/mlcc/en/documents/mlcc_highreliability_midvoltage_en.pdf","http://media.digikey.com/Renders/TDK%20Renders/0603%20(1608%20Metric).jpg","445-9134-1-ND","CGJ3E2C0G2A681J080AA","TDK Corporation","CAP CER 680PF 100V 5% NP0 0603",8000,0,"0.34000",1,1,"Cut Tape (CT)","CGJ","680pF","100V","±5%","C0G, NP0","Surface Mount, MLCC","-55°C ~ 125°C","High Reliability","-","0603 (1608 Metric)","0.063"" L x 0.031"" W (1.60mm x 0.80mm)","-","0.031"" (0.80mm)","-","-"
"http://product.tdk.com/capacitor/mlcc/en/documents/mlcc_highreliability_general_en.pdf","http://media.digikey.com/Renders/TDK%20Renders/0805%20(2012)%20TDK.jpg","445-8163-1-ND","CGJ4J2X7R1H333K125AA","TDK Corporation","CAP CER 0.033UF 50V 10% X7R 0805",13207,0,"0.32000",1,1,"Cut Tape (CT)","CGJ","0.033µF","50V","±10%","X7R","Surface Mount, MLCC","-55°C ~ 125°C","High Reliability","-","0805 (2012 Metric)","0.079"" L x 0.049"" W (2.00mm x 1.25mm)","-","0.053"" (1.35mm)","-","-"
"http://product.tdk.com/capacitor/mlcc/en/documents/mlcc_highreliability_general_en.pdf","http://media.digikey.com/Renders/TDK%20Renders/0805%20(2012)%20TDK.jpg","445-8180-1-ND","CGJ4J2X7R1C333K125AA","TDK Corporation","CAP CER 0.033UF 16V 10% X7R 0805",11271,0,"0.32000",1,1,"Cut Tape (CT)","CGJ","0.033µF","16V","±10%","X7R","Surface Mount, MLCC","-55°C ~ 125°C","High Reliability","-","0805 (2012 Metric)","0.079"" L x 0.049"" W (2.00mm x 1.25mm)","-","0.053"" (1.35mm)","-","-"
"http://product.tdk.com/capacitor/mlcc/en/documents/mlcc_highreliability_general_en.pdf","http://media.digikey.com/Renders/TDK%20Renders/0805%20(2012)%20TDK.jpg","445-8170-1-ND","CGJ4J2X7R1E333K125AA","TDK Corporation","CAP CER 0.033UF 25V 10% X7R 0805",7964,0,"0.32000",1,1,"Cut Tape (CT)","CGJ","0.033µF","25V","±10%","X7R","Surface Mount, MLCC","-55°C ~ 125°C","High Reliability","-","0805 (2012 Metric)","0.079"" L x 0.049"" W (2.00mm x 1.25mm)","-","0.053"" (1.35mm)","-","-"
"http://product.tdk.com/capacitor/mlcc/en/documents/mlcc_highreliability_general_en.pdf","http://media.digikey.com/Renders/TDK%20Renders/0805%20(2012)%20TDK.jpg","445-8164-1-ND","CGJ4J2X7R1H473K125AA","TDK Corporation","CAP CER 0.047UF 50V 10% X7R 0805",7148,0,"0.32000",1,1,"Cut Tape (CT)","CGJ","0.047µF","50V","±10%","X7R","Surface Mount, MLCC","-55°C ~ 125°C","High Reliability","-","0805 (2012 Metric)","0.079"" L x 0.049"" W (2.00mm x 1.25mm)","-","0.053"" (1.35mm)","-","-"
"http://product.tdk.com/capacitor/mlcc/en/documents/mlcc_highreliability_general_en.pdf","http://media.digikey.com/Renders/TDK%20Renders/0805%20(2012)%20TDK.jpg","445-8181-1-ND","CGJ4J2X7R1C473K125AA","TDK Corporation","CAP CER 0.047UF 16V 10% X7R 0805",6210,0,"0.32000",1,1,"Cut Tape (CT)","CGJ","0.047µF","16V","±10%","X7R","Surface Mount, MLCC","-55°C ~ 125°C","High Reliability","-","0805 (2012 Metric)","0.079"" L x 0.049"" W (2.00mm x 1.25mm)","-","0.053"" (1.35mm)","-","-"
"http://product.tdk.com/capacitor/mlcc/en/documents/mlcc_highreliability_general_en.pdf","http://media.digikey.com/Renders/TDK%20Renders/0805%20(2012)%20TDK.jpg","445-8171-1-ND","CGJ4J2X7R1E473K125AA","TDK Corporation","CAP CER 0.047UF 25V 10% X7R 0805",4960,0,"0.32000",1,1,"Cut Tape (CT)","CGJ","0.047µF","25V","±10%","X7R","Surface Mount, MLCC","-55°C ~ 125°C","High Reliability","-","0805 (2012 Metric)","0.079"" L x 0.049"" W (2.00mm x 1.25mm)","-","0.053"" (1.35mm)","-","-"
"http://product.tdk.com/capacitor/mlcc/en/documents/mlcc_highreliability_general_en.pdf","http://media.digikey.com/Renders/TDK%20Renders/0603%20(1608%20Metric).jpg","445-13346-1-ND","CGJ3E3X7R1C684K080AB","TDK Corporation","CAP CER 0.68UF 16V 10% X7R 0603",8000,0,"0.32000",1,1,"Cut Tape (CT)","CGJ","0.68µF","16V","±10%","X7R","Surface Mount, MLCC","-55°C ~ 125°C","High Reliability","-","0603 (1608 Metric)","0.063"" L x 0.031"" W (1.60mm x 0.80mm)","-","0.031"" (0.80mm)","-","-"
"http://product.tdk.com/capacitor/mlcc/en/documents/mlcc_highreliability_general_en.pdf","http://media.digikey.com/Renders/TDK%20Renders/0805%20(2012)%20TDK.jpg","445-8183-1-ND","CGJ4J2X7R1C104K125AA","TDK Corporation","CAP CER 0.1UF 16V 10% X7R 0805",20226,0,"0.33000",1,1,"Cut Tape (CT)","CGJ","0.1µF","16V","±10%","X7R","Surface Mount, MLCC","-55°C ~ 125°C","High Reliability","-","0805 (2012 Metric)","0.079"" L x 0.049"" W (2.00mm x 1.25mm)","-","0.053"" (1.35mm)","-","-"
