"Datasheets","Image","Digi-Key Part Number","Manufacturer Part Number","Manufacturer","Description","Quantity Available","Factory Stock","Unit Price (USD)","@ qty","Minimum Quantity","Packaging","Series","Capacitance","Voltage - Rated","Tolerance","Temperature Coefficient","Mounting Type","Operating Temperature","Applications","Ratings","Package / Case","Size / Dimension","Height - Seated (Max)","Thickness (Max)","Lead Spacing","Features"
"http://www.samsungsem.com/servlet/FileDownload?type=spec&file=CL43B104KCFNNNE.pdf","http://media.digikey.com/Renders/Samsung%20Electro-Mechanics%20America/CL%20Series%201812(4532%20Metric)%20145.jpg","1276-3406-1-ND","CL43B104KCFNNNE","Samsung Electro-Mechanics America, Inc","CAP CER 0.1UF 100V 10% X7R 1812",1973,0,"0.46000",1,1,"Cut Tape (CT)","CL","0.1µF","100V","±10%","X7R","Surface Mount, MLCC","-55°C ~ 125°C","General Purpose","-","1812 (4532 Metric)","0.177"" L x 0.126"" W (4.50mm x 3.20mm)","-","0.057"" (1.45mm)","-","-"
"http://www.samsungsem.com/servlet/FileDownload?type=spec&file=CL43B104KDFNNNE.pdf","http://media.digikey.com/Renders/Samsung%20Electro-Mechanics%20America/CL%20Series%201812(4532%20Metric)%20145.jpg","1276-3407-1-ND","CL43B104KDFNNNE","Samsung Electro-Mechanics America, Inc","CAP CER 0.1UF 200V 10% X7R 1812",1415,0,"0.50000",1,1,"Cut Tape (CT)","CL","0.1µF","200V","±10%","X7R","Surface Mount, MLCC","-55°C ~ 125°C","General Purpose","-","1812 (4532 Metric)","0.177"" L x 0.126"" W (4.50mm x 3.20mm)","-","0.057"" (1.45mm)","-","-"
"http://www.samsungsem.com/servlet/FileDownload?type=spec&file=CL43B474KCHNNWE.pdf","http://media.digikey.com/Renders/Samsung%20Electro-Mechanics%20America/CL%20Series%201812(4532%20Metric)%20180.jpg","1276-3419-1-ND","CL43B474KCHNNWE","Samsung Electro-Mechanics America, Inc","CAP CER 0.47UF 100V 10% X7R 1812",1865,0,"0.54000",1,1,"Cut Tape (CT)","CL","0.47µF","100V","±10%","X7R","Surface Mount, MLCC","-55°C ~ 125°C","General Purpose","-","1812 (4532 Metric)","0.177"" L x 0.126"" W (4.50mm x 3.20mm)","-","0.071"" (1.80mm)","-","-"
"http://www.samsungsem.com/servlet/FileDownload?type=spec&file=CL43C102JIHNNNE.pdf","http://media.digikey.com/Renders/Samsung%20Electro-Mechanics%20America/CL%20Series%201812(4532%20Metric)%20180.jpg","1276-3422-1-ND","CL43C102JIHNNNE","Samsung Electro-Mechanics America, Inc","CAP CER 1000PF 1KV 5% NP0 1812",1667,0,"0.54000",1,1,"Cut Tape (CT)","CL","1000pF","1000V (1kV)","±5%","C0G, NP0","Surface Mount, MLCC","-55°C ~ 125°C","General Purpose","-","1812 (4532 Metric)","0.177"" L x 0.126"" W (4.50mm x 3.20mm)","-","0.071"" (1.80mm)","-","-"
"http://www.samsungsem.com/servlet/FileDownload?type=spec&file=CL43C122JIINNNE.pdf","http://media.digikey.com/Renders/Samsung%20Electro-Mechanics%20America/CL%20Series%201812(4532%20Metric)%2022.jpg","1276-3423-1-ND","CL43C122JIINNNE","Samsung Electro-Mechanics America, Inc","CAP CER 1200PF 1KV 5% NP0 1812",1974,0,"0.58000",1,1,"Cut Tape (CT)","CL","1200pF","1000V (1kV)","±5%","C0G, NP0","Surface Mount, MLCC","-55°C ~ 125°C","General Purpose","-","1812 (4532 Metric)","0.177"" L x 0.126"" W (4.50mm x 3.20mm)","-","0.087"" (2.20mm)","-","-"
"http://www.samsungsem.com/servlet/FileDownload?type=spec&file=CL43B105KCJNNNE.pdf","http://media.digikey.com/Renders/Samsung%20Electro-Mechanics%20America/CL%20Series%201812(4532%20Metric)%2027.jpg","1276-3409-1-ND","CL43B105KCJNNNF","Samsung Electro-Mechanics America, Inc","CAP CER 1UF 100V 10% X7R 1812",1765,0,"0.58000",1,1,"Cut Tape (CT)","CL","1.0µF","100V","±10%","X7R","Surface Mount, MLCC","-55°C ~ 125°C","General Purpose","-","1812 (4532 Metric)","0.177"" L x 0.126"" W (4.50mm x 3.20mm)","-","0.106"" (2.70mm)","-","-"
"http://www.samsungsem.com/servlet/FileDownload?type=spec&file=CL43B334KCFNNNE.pdf","http://media.digikey.com/Renders/Samsung%20Electro-Mechanics%20America/CL%20Series%201812(4532%20Metric)%20145.jpg","1276-3416-1-ND","CL43B334KCFNNNE","Samsung Electro-Mechanics America, Inc","CAP CER 0.33UF 100V 10% X7R 1812",1950,0,"0.61000",1,1,"Cut Tape (CT)","CL","0.33µF","100V","±10%","X7R","Surface Mount, MLCC","-55°C ~ 125°C","General Purpose","-","1812 (4532 Metric)","0.177"" L x 0.126"" W (4.50mm x 3.20mm)","-","0.057"" (1.45mm)","-","-"
"http://www.samsungsem.com/servlet/FileDownload?type=spec&file=CL43B474KCHNNNE.pdf","http://media.digikey.com/Renders/Samsung%20Electro-Mechanics%20America/CL%20Series%201812(4532%20Metric)%20180.jpg","1276-3418-1-ND","CL43B474KCHNNNE","Samsung Electro-Mechanics America, Inc","CAP CER 0.47UF 100V 10% X7R 1812",1650,0,"0.65000",1,1,"Cut Tape (CT)","CL","0.47µF","100V","±10%","X7R","Surface Mount, MLCC","-55°C ~ 125°C","General Purpose","-","1812 (4532 Metric)","0.177"" L x 0.126"" W (4.50mm x 3.20mm)","-","0.071"" (1.80mm)","-","-"
"http://www.samsungsem.com/servlet/FileDownload?type=spec&file=CL43B684KBFNNNE.pdf","http://media.digikey.com/Renders/Samsung%20Electro-Mechanics%20America/CL%20Series%201812(4532%20Metric)%20145.jpg","1276-3420-1-ND","CL43B684KBFNNNE","Samsung Electro-Mechanics America, Inc","CAP CER 0.68UF 50V 10% X7R 1812",1900,0,"0.86000",1,1,"Cut Tape (CT)","CL","0.68µF","50V","±10%","X7R","Surface Mount, MLCC","-55°C ~ 125°C","General Purpose","-","1812 (4532 Metric)","0.177"" L x 0.126"" W (4.50mm x 3.20mm)","-","0.057"" (1.45mm)","-","-"
"http://www.samsungsem.com/servlet/FileDownload?type=spec&file=CL43B102KJFNNNE.pdf","http://media.digikey.com/Renders/Samsung%20Electro-Mechanics%20America/CL%20Series%201812(4532%20Metric)%20145.jpg","1276-3404-1-ND","CL43B102KJFNNNE","Samsung Electro-Mechanics America, Inc","CAP CER 1000PF 2KV 10% X7R 1812",1850,0,"0.89000",1,1,"Cut Tape (CT)","CL","1000pF","2000V (2kV)","±10%","X7R","Surface Mount, MLCC","-55°C ~ 125°C","General Purpose","-","1812 (4532 Metric)","0.177"" L x 0.126"" W (4.50mm x 3.20mm)","-","0.057"" (1.45mm)","-","-"
"http://www.samsungsem.com/servlet/FileDownload?type=spec&file=CL43B334KBFNNNE.pdf","http://media.digikey.com/Renders/Samsung%20Electro-Mechanics%20America/CL%20Series%201812(4532%20Metric)%20145.jpg","1276-3415-1-ND","CL43B334KBFNNNE","Samsung Electro-Mechanics America, Inc","CAP CER 0.33UF 50V 10% X7R 1812",1000,0,"0.52000",1,1,"Cut Tape (CT)","CL","0.33µF","50V","±10%","X7R","Surface Mount, MLCC","-55°C ~ 125°C","General Purpose","-","1812 (4532 Metric)","0.177"" L x 0.126"" W (4.50mm x 3.20mm)","-","0.057"" (1.45mm)","-","-"
"http://www.samsungsem.com/servlet/FileDownload?type=spec&file=CL43B824KCJNNNE.pdf","http://media.digikey.com/Renders/Samsung%20Electro-Mechanics%20America/CL%20Series%201812(4532%20Metric)%2027.jpg","1276-3421-1-ND","CL43B824KCJNNNF","Samsung Electro-Mechanics America, Inc","CAP CER 0.82UF 100V 10% X7R 1812",0,0,"0.73000",1,1,"Cut Tape (CT)","CL","0.82µF","100V","±10%","X7R","Surface Mount, MLCC","-55°C ~ 125°C","General Purpose","-","1812 (4532 Metric)","0.177"" L x 0.126"" W (4.50mm x 3.20mm)","-","0.106"" (2.70mm)","-","-"
